tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
8364	Xenopus tropicalis	100486085	0	live	cftr	abc35, abcc7/mrp, mrp7, tnr-cftr, xcftr, cftr	cystic fibrosis transmembrane conductance regulator	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)		Un							
9555	Papio anubis	100126675	0	live	CFTR	ABCC7	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	ATP-binding cassette sub-family C member 7|ATP-binding cassette transporter sub-family C member 7|cAMP-dependent chloride channel|channel conductance-controlling ATPase|cystic fibrosis transmembrane conductance regulator, ATP-binding cassette (sub-family C, member 7)		3	NC_018154.1	139463013	139647792	plus	30		
30608	Microcebus murinus	105869370	0	live	CFTR	ABCC7	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	ATP-binding cassette sub-family C member 7|Channel conductance-controlling ATPase|Cystic fibrosis transmembrane conductance regulator|cAMP-dependent chloride channel|cystic fibrosis transmembrane conductance regulator, ATP-binding cassette (sub-family C, member 7)		Un							
9531	Cercocebus atys	105598482	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9545	Macaca nemestrina	105475504	0	live	CFTR	ABCC7	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	ATP-binding cassette sub-family C member 7|Channel conductance-controlling ATPase|Cystic fibrosis transmembrane conductance regulator|cAMP-dependent chloride channel		Un							
9541	Macaca fascicularis	102130331	0	live	CFTR	ABCC7	cystic fibrosis transmembrane conductance regulator	ATP-binding cassette sub-family C member 7|Channel conductance-controlling ATPase|cAMP-dependent chloride channel|cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)		3	NC_022274.1	150003513	150184992	plus	29		
10029	Cricetulus griseus	100754506	0	live	Cftr	I79_007067	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	Cystic fibrosis transmembrane conductance regulator|cystic fibrosis transmembrane conductance regulator homolog		1	NW_003613810.1	1447825	1587235	plus	28		
9615	Canis lupus familiaris	492302	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	ATP-binding cassette sub-family C member 7|ATP-binding cassette transporter sub-family C member 7|cAMP-dependent chloride channel|channel conductance-controlling ATPase		14	NC_006596.3	56290417	56452919	plus	27		
60711	Chlorocebus sabaeus	103226777	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			21	NC_023662.1	86154313	86332436	plus	27		
34839	Chinchilla lanigera	102016737	0	live	Cftr		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9796	Equus caballus	100071259	0	live	CFTR		cystic fibrosis transmembrane conductance regulator	ATP-binding cassette sub-family C member 7|ATP-binding cassette transporter sub-family C member 7|cAMP-dependent chloride channel|channel conductance-controlling ATPase|cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)|cystic fibrosis transmembrane conductance regulator, ATP-binding cassette (sub-family C, member 7)		4	NC_009147.2	74505100	74671057	plus	27		
9598	Pan troglodytes	463674	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	ATP-binding cassette sub-family C member 7|ATP-binding cassette transporter sub-family C member 7|cAMP-dependent chloride channel|channel conductance-controlling ATPase|cystic fibrosis transmembrane conductance regulator, ATP-binding cassette (sub-family C, member 7)		7	NC_006474.3	118968220	119151296	plus	27		
61622	Rhinopithecus roxellana	104682625	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9103	Meleagris gallopavo	100545354	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			1	NC_015011.2	23847908	23919623	minus	27		
9601	Pongo abelii	100137035	0	live	CFTR	ABCC7	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	ATP-binding cassette sub-family C member 7|ATP-binding cassette transporter sub-family C member 7|cAMP-dependent chloride channel|channel conductance-controlling ATPase|cystic fibrosis transmembrane conductance regulator, ATP-binding cassette (sub-family C, member 7)		7	NC_012598.1	114035630	114228830	plus	27		
13616	Monodelphis domestica	100014119	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			8	NC_008808.1	173125712	173329502	plus	28		
9606	Homo sapiens	10167	0	live	CFM1		cystic fibrosis modifier 1		19q13.2-q13.4	19						603855	
9685	Felis catus	492308	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			A2	NC_018724.2	134729281	134917782	plus	27		
128390	Nipponia nippon	104013586	0	live	CFTR	Y956_02867	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	Cystic fibrosis transmembrane conductance regulator		Un							
85066	Corvus brachyrhynchos	103614852	0	live	CFTR	N302_08734	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	Cystic fibrosis transmembrane conductance regulator		Un	NW_008237919.1	302376	414547	minus	30		
9244	Calypte anna	103534606	0	live	CFTR	N300_13681	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	Cystic fibrosis transmembrane conductance regulator		Un	NW_007621452.1	197334	282515	minus	26		
74533	Panthera tigris altaica	102956215	0	live	CFTR		cystic fibrosis transmembrane conductance regulator	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)		Un							
8469	Chelonia mydas	102936252	0	live	CFTR	UY3_00652	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	Cystic fibrosis transmembrane conductance regulator		Un	NW_006580016.1	3082867	3233419	minus	27		
9402	Pteropus alecto	102884577	0	live	CFTR	PAL_GLEAN10019211	cystic fibrosis transmembrane conductance regulator	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)		Un							
30538	Vicugna pacos	102527896	0	live	CFTR		cystic fibrosis transmembrane conductance regulator	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)		Un							
109478	Myotis brandtii	102257625	0	live	CFTR	D623_10011042	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	Cystic fibrosis transmembrane conductance regulator		Un							
30611	Otolemur garnettii	100961312	0	live	CFTR	ABCC7	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	ATP-binding cassette sub-family C member 7|Channel conductance-controlling ATPase|Cystic fibrosis transmembrane conductance regulator|cAMP-dependent chloride channel		Un							
10141	Cavia porcellus	100719898	0	live	Cftr		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	CFTR cAMP-dependent chloride channel protein		Un							
8128	Oreochromis niloticus	100710776	0	live	cftr		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9483	Callithrix jacchus	100415251	0	live	CFTR	ABCC7	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	ATP-binding cassette sub-family C member 7|Channel conductance-controlling ATPase|Cystic fibrosis transmembrane conductance regulator|cAMP-dependent chloride channel		8	NC_013903.1	86389762	86573007	plus	28		
9258	Ornithorhynchus anatinus	100078764	0	live	CFTR	ABCC7	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	ATP-binding cassette sub-family C member 7|cAMP-dependent chloride channel|channel conductance-controlling ATPase		Un	NW_001794413.1	2356907	2513843	minus	27		
73337	Ceratotherium simum simum	101409024	0	live	LOC101409024	CFTR	cystic fibrosis transmembrane conductance regulator	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)		Un							
8355	Xenopus laevis	373725	0	live	cftr-A		cystic fibrosis transmembrane conductance regulator										
8078	Fundulus heteroclitus	105927055	0	live	cftr		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
8932	Columba livia	102089481	0	live	CFTR	A306_14892	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
419612	Camelus ferus	102505598	0	live	CFTR	CB1_000316010	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9994	Marmota marmota marmota	107144405	0	live	Cftr		cystic fibrosis transmembrane conductance regulator			Un							
146911	Gekko japonicus	107114507	0	live	CFTR		cystic fibrosis transmembrane conductance regulator			Un							
32536	Acinonyx jubatus	106970664	0	live	CFTR		cystic fibrosis transmembrane conductance regulator			Un							
198806	Calidris pugnax	106900937	0	live	CFTR		cystic fibrosis transmembrane conductance regulator			Un							
9172	Sturnus vulgaris	106862907	0	live	CFTR		cystic fibrosis transmembrane conductance regulator			Un							
9793	Equus asinus	106829379	0	live	CFTR		cystic fibrosis transmembrane conductance regulator			Un							
202946	Apteryx australis mantelli	106488125	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
381198	Anser cygnoides domesticus	106042053	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
10020	Dipodomys ordii	105988326	0	live	Cftr		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
379532	Propithecus coquereli	105817115	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9568	Mandrillus leucophaeus	105533272	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
336983	Colobus angolensis palliatus	105508520	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
216574	Aquila chrysaetos canadensis	105404864	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
132908	Pteropus vampyrus	105308468	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9838	Camelus dromedarius	105085325	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9837	Camelus bactrianus	105063144	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
43346	Bison bison bison	104981947	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
885580	Fukomys damarensis	104860664	0	live	Cftr	H920_04328	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
52644	Haliaeetus leucocephalus	104835814	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
932674	Corvus cornix cornix	104698445	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
94827	Tinamus guttatus	104580765	0	live	CFTR	N309_05576	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
279965	Caprimulgus carolinensis	104522661	0	live	CFTR	N321_04513	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
54383	Eurypyga helias	104506564	0	live	CFTR	N326_11798	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
240206	Pterocles gutturalis	104472123	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
8897	Chaetura pelagica	104394692	0	live	CFTR	M959_12845	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
121530	Tauraco erythrolophus	104377114	0	live	CFTR	N340_14655	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
30419	Opisthocomus hoazin	104337503	0	live	CFTR	N306_00653	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
118200	Picoides pubescens	104309179	0	live	CFTR	N307_04068	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
50402	Charadrius vociferus	104285252	0	live	CFTR	N301_10467	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
441894	Struthio camelus australis	104153576	0	live	CFTR	N308_04913	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
188379	Egretta garzetta	104133415	0	live	CFTR	Z169_03155	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
55661	Cuculus canorus	104064321	0	live	CFTR	N303_08945	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9238	Pygoscelis adeliae	103917004	0	live	CFTR	AS28_05690	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9233	Aptenodytes forsteri	103905223	0	live	CFTR	AS27_03507	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9135	Serinus canaria	103813684	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
328815	Manacus vitellinus	103765532	0	live	CFTR	N305_04974	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	Cystic fibrosis transmembrane conductance regulator		Un							
29073	Ursus maritimus	103676590	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_007907257.1	1790095	1926158	plus	26		
482537	Galeopterus variegatus	103597253	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_007726200.1	960207	1149207	plus	28		
9798	Equus przewalskii	103550601	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_007673525.1	449045	615929	minus	27		
29078	Eptesicus fuscus	103295955	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_007370729.1	4931741	5138314	plus	26		
9478	Tarsius syrichta	103264109	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_007249667.1	458893	623200	minus	27		
1230840	Orycteropus afer afer	103208772	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_006922049.1	1130400	1377551	plus	27		
9365	Erinaceus europaeus	103115658	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_006804191.1	2742739	2981547	plus	29		
118797	Lipotes vexillifer	103088529	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_006777107.1	293019	499397	minus	27		
176946	Python bivittatus	103057487	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_006532257.1	383179	457728	minus	26		
7994	Astyanax mexicanus	103032690	0	live	cftr		cystic fibrosis transmembrane conductance regulator	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)		Un							
310752	Balaenoptera acutorostrata scammoni	103004581	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_006733012.1	9236100	9432697	plus	27		
230844	Peromyscus maniculatus bairdii	102925633	0	live	Cftr		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_006501551.1	502406	647262	plus	27		
28737	Elephantulus edwardii	102843883	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_006399772.1	22153327	22330652	plus	26		
185453	Chrysochloris asiatica	102824938	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_006408550.1	13542946	13720747	plus	27		
9713	Leptonychotes weddellii	102736525	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_006383165.1	1749780	1909556	plus	27		
8496	Alligator mississippiensis	102563163	0	live	CFTR	Y1Q_016291	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
246437	Tupaia chinensis	102490714	0	live	CFTR	TREES_T100021972	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
13735	Pelodiscus sinensis	102447829	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
59463	Myotis lucifugus	102419125	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
38654	Alligator sinensis	102369471	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
7897	Latimeria chalumnae	102346483	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
59538	Pantholops hodgsonii	102332344	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un	NW_005809683.1	462993	644826	plus	27		
72004	Bos mutus	102264773	0	live	CFTR	M91_16205	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)	Cystic fibrosis transmembrane conductance regulator		Un							
9925	Capra hircus	102179446	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			4	NC_022296.1	48267133	48420624	minus	26		
181119	Pseudopodoces humilis	102114534	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
44394	Zonotrichia albicollis	102064789	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
345164	Falco cherrug	102050923	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
48883	Geospiza fortis	102041165	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
79684	Microtus ochrogaster	101994520	0	live	Cftr		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			LG10	NC_022035.1	12935930	13115619	plus	27		
43179	Ictidomys tridecemlineatus	101972024	0	live	Cftr		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
8479	Chrysemys picta	101933840	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			2	NC_024219.1	49184832	49320077	plus	27		
8954	Falco peregrinus	101921929	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
59894	Ficedula albicollis	101809710	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			1A	NC_021672.1	24585293	24676630	minus	32		
8839	Anas platyrhynchos	101803386	0	live	CFTR	Anapl_18155	cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
10181	Heterocephalus glaber	101709472	0	live	Cftr		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9371	Echinops telfairi	101657112	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
143302	Condylura cristata	101636893	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
10160	Octodon degus	101560972	0	live	Cftr		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
42254	Sorex araneus	101556770	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9978	Ochotona princeps	101535310	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9361	Dasypus novemcinctus	101433838	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9708	Odobenus rosmarus divergens	101363648	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9733	Orcinus orca	101278319	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9593	Gorilla gorilla	101132066	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			7	NC_018431.1	115425700	115583343	plus	26		
27679	Saimiri boliviensis	101036459	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
9597	Pan paniscus	100989405	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			7	NC_027875.1	122144821	122327511	plus	27		
9785	Loxodonta africana	100662653	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			Un							
61853	Nomascus leucogenys	100601480	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			13	NC_019828.1	68623975	68811479	plus	27		
28377	Anolis carolinensis	100559531	0	live	cftr		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			5	NC_014780.1	61523827	61638407	plus	27		
59729	Taeniopygia guttata	100222243	0	live	CFTR		cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7)			1A	NC_011463.1	23960493	24048757	minus	28		
