tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	7415	0	live	VCP	ALS14, HEL-220, HEL-S-70, IBMPFD, IBMPFD1, TERA, p97	valosin containing protein	15S Mg(2+)-ATPase p97 subunit|TER ATPase|epididymis luminal protein 220|epididymis secretory protein Li 70|valosin-containing protein|yeast Cdc48p homolog	9p13.3	9	NC_000009.12	35056068	35072742	minus	17	601023	
9606	Homo sapiens	130540	0	live	ALS2CR12		amyotrophic lateral sclerosis 2 chromosome region candidate 12	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 12|amyotrophic lateral sclerosis 2 chromosome region, candidate 12	2q33.1	2	NC_000002.12	201288271	201357398	minus	15		
9606	Homo sapiens	151254	0	live	ALS2CR11		amyotrophic lateral sclerosis 2 chromosome region candidate 11	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 11|amyotrophic lateral sclerosis 2 chromosome region, candidate 11	2q33.1	2	NC_000002.12	201487421	201619183	minus	17		
9606	Homo sapiens	10133	0	live	OPTN	ALS12, FIP2, GLC1E, HIP7, HYPL, NRP, TFIIIA-INTP	optineurin	E3-14.7K-interacting protein|FIP-2|HIP-7|Huntingtin interacting protein L|huntingtin yeast partner L|huntingtin-interacting protein 7|huntingtin-interacting protein L|nemo-related protein|optic neuropathy-inducing protein|transcription factor IIIA-interacting protein|transcrption factor IIIA-interacting protein|tumor necrosis factor alpha-inducible cellular protein containing leucine zipper domains	10p13	10	NC_000010.11	13100075	13138291	plus	16	602432	
10116	Rattus norvegicus	301446	0	live	Carf	Als2cr8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8 protein|calcium response factor|calcium-response factor	9q31	9	NC_005108.4	66878551	66928658	plus	20		
9606	Homo sapiens	66008	0	live	TRAK2	ALS2CR3, CALS-C, GRIF-1, GRIF1, MILT2, OIP98	trafficking protein, kinesin binding 2	O-linked N-acetylglucosamine transferase interacting protein 98|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 3|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 3 protein|gamma-aminobutyric acid(A) receptor-interacting factor|milton homolog 2	2q33	2	NC_000002.12	201377207	201451596	minus	18	607334	
9940	Ovis aries	101112293	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8 protein homolog		2	NC_019459.2	203938960	204003949	plus	20		
10029	Cricetulus griseus	100768109	0	live	Carf	I79_003009	calcium responsive transcription factor	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8 protein-like|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8 protein homolog|calcium response factor		2	NW_003613648.1	1001248	1043206	plus	19		
9606	Homo sapiens	55437	0	live	STRADB	ALS2CR2, CALS-21, ILPIP, ILPIPA, PAPK, PRO1038	STE20-related kinase adaptor beta	ILP-interacting protein ILPIPA|STRAD beta|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 2 protein|pseudokinase ALS2CR2	2q33.1	2	NC_000002.12	201451669	201480851	plus	12	607333	
10181	Heterocephalus glaber	101698991	0	live	Carf	GW7_04140	calcium responsive transcription factor	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8 protein		Un							
246437	Tupaia chinensis	102473702	0	live	CARF	TREES_T100003124	calcium responsive transcription factor	Amyotrophic lateral sclerosis 2 chromosomal region candidate 8 protein		Un							
9597	Pan paniscus	100988599	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		2B	NC_027870.1	208291738	208368220	plus	18		
9606	Homo sapiens	65065	0	live	NBEAL1	A530083I02Rik, ALS2CR16, ALS2CR17	neurobeachin like 1	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 16|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 17|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 16 protein|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 17 protein|beach|neurobeachin-like 1	2q33.2	2	NC_000002.12	203014617	203226353	plus	62	609816	
9606	Homo sapiens	117583	0	live	PARD3B	ALS2CR19, PAR3B, PAR3L, PAR3beta	par-3 family cell polarity regulator beta	PAR3-L protein|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 19|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 19 protein|par-3 partitioning defective 3 homolog B|partitioning defective 3-like protein|partitioning-defective 3-beta	2q33.3	2	NC_000002.12	204545793	205620162	plus	27		
9606	Homo sapiens	60491	0	live	NIF3L1	ALS2CR1, CALS-7, MDS015	NGG1 interacting factor 3 like 1	GTP cyclohydrolase I|NIF3 (Ngg1 interacting factor 3, S.pombe homolog)-like 1|NIF3 NGG1 interacting factor 3-like 1|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 1|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 1 protein|putative GTP cyclohydrolase 1 type 2 NIF3L1	2q33	2	NC_000002.12	200889327	200903932	plus	8	605778	
10090	Mus musculus	269254	0	live	Setx	A130090N03, A930037J23Rik, AOA2, AW060766, Als4, SCAR1, Sen1, mKIAA0625	senataxin	SEN1 homolog|amyotrophic lateral sclerosis 4 homolog|amyotrophic lateral sclerosis 4 protein homolog	2 A3	2	NC_000068.7	29122588	29182471	plus	31		
9606	Homo sapiens	65062	0	live	TMEM237	ALS2CR4, JBTS14	transmembrane protein 237	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 4|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 4 protein	2q33.2	2	NC_000002.12	201620184	201643529	minus	14	614423	
7227	Drosophila melanogaster	40410	0	live	Als2	Dmel_CG7158, CG7158, Dmel\CG7158, dALS2	Amyotrophic lateral sclerosis 2 ortholog	Als2-PA|CG7158-PA|amyotrophic lateral sclerosis 2 ortholog	78E3-78E3	3L	NT_037436.4	21674394	21679755	minus	5		
9483	Callithrix jacchus	100404419	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8 protein		6	NC_013901.1	118481689	118564220	plus	21		
9606	Homo sapiens	2066	0	live	ERBB4	ALS19, HER4, p180erbB4	erb-b2 receptor tyrosine kinase 4	ERBB4 transcript variant I12DEL|ERBB4 transcript variant I20DEL|avian erythroblastic leukemia viral (v-erb-b2) oncogene homolog 4|human epidermal growth factor receptor 4|proto-oncogene-like protein c-ErbB-4|tyrosine kinase-type cell surface receptor HER4|v-erb-a erythroblastic leukemia viral oncogene homolog 4|v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4	2q33.3-q34	2	NC_000002.12	211375717	212539155	minus	29	600543	
9606	Homo sapiens	65061	0	live	CDK15	ALS2CR7, PFTAIRE2, PFTK2	cyclin-dependent kinase 15	PFTAIRE protein kinase 2|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 7|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 7 protein|cell division protein kinase 15|serine/threonine protein kinase|serine/threonine-protein kinase ALS2CR7|serine/threonine-protein kinase PFTAIRE-2	2q33.2	2	NC_000002.12	201790459	201895550	plus	26	616147	
9669	Mustela putorius furo	101684473	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
10116	Rattus norvegicus	171086	0	live	Trak2	Als2cr3, GRIF-1	trafficking protein, kinesin binding 2	GABA-A receptor interacting factor-1|GABA-A receptor-interacting factor 1|O-GlcNAc transferase-interacting protein of 98 kDa|amyotrophic lateral sclerosis 2 (juvenile) chromosome region candidate 3|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 3 homolog|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 3 protein homolog	9q31	9	NC_005108.4	65698706	65763351	minus	17		
10090	Mus musculus	108812	0	live	Als2cr12	4933405P16Rik, 4933425F06Rik	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 12 (human)		1 C2	1	NC_000067.6	58658117	58696010	minus	18		
9606	Homo sapiens	58538	0	live	MPP4	ALS2CR5, DLG6	membrane protein, palmitoylated 4	amyotrophic lateral sclerosis 2 chromosomal region candidate gene 5 protein|discs large homolog 6|discs, large homolog 6|membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4)	2q33.2	2	NC_000002.12	201644874	201698834	minus	22	606575	
9606	Homo sapiens	29978	0	live	UBQLN2	ALS15, CHAP1, DSK2, HRIHFB2157, N4BP4, PLIC2	ubiquilin 2	Nedd4 binding protein 4|protein linking IAP with cytoskeleton 2|ubiquitin-like product Chap1/Dsk2	Xp11.21	X	NC_000023.11	56563593	56567010	plus	1	300264	
7955	Danio rerio	555728	0	live	carf	als2cr8, si:ch211-195c14.1	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		9	NC_007120.6	13258373	13280124	plus	15		
9598	Pan troglodytes	459889	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		2B	NC_006470.3	207702145	207779294	plus	18		
9615	Canis lupus familiaris	403559	0	live	SOD1		superoxide dismutase 1, soluble	Cu/Zn superoxide dismutase|superoxide dismutase 1, soluble (amyotrophic lateral sclerosis 1 (adult))		31	NC_006613.3	26540291	26544212	plus	4		
143302	Condylura cristata	101624454	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
61853	Nomascus leucogenys	100601883	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		22a	NC_019837.1	93249840	93326835	plus	18		
9601	Pongo abelii	100442617	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		2B	NC_012593.1	94302591	94379273	plus	20		
9606	Homo sapiens	130026	0	live	ICA1L	ALS2CR14, ALS2CR15	islet cell autoantigen 1 like	Ica69-related protein|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 14|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 15|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 14 protein|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 15 protein|islet cell autoantigen 1,69kDa-like	2q33.2	2	NC_000002.12	202773150	202871985	minus	15		
10090	Mus musculus	227154	0	live	Stradb	AA792893, Als2cr2, B830008M19, D1Ucla2, ILPIP, ILPIPA, PRO1038, Papk, Syradb	STE20-related kinase adaptor beta	ILP-interacting protein homolog|STRAD beta|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 2 protein homolog|polyploidy associated protein kinase|polyploidy-associated protein kinase|pseudokinase ALS2CR2	1 29.2 cM	1	NC_000067.6	58973527	58995126	plus	12		
10090	Mus musculus	72823	0	live	Pard3b	1810008K04Rik, 2010002N16Rik, 2810455B10Rik, Als2cr19, PAR3B, PAR3L, PAR3beta	par-3 family cell polarity regulator beta	DN-276O13.2|PAR3-L protein|PAR3-beta|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 19 protein homolog|par-3 partitioning defective 3 homolog B|partitioning defective 3-like protein	1 C2	1	NC_000067.6	61638667	62642284	plus	25		
10090	Mus musculus	73463	0	live	Als2cr11	1700052H20Rik, 4930408G06Rik	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 11 (human)		1 C1.3	1	NC_000067.6	59050506	59095015	minus	13		
9606	Homo sapiens	150864	0	live	FAM117B	ALS2CR13	family with sequence similarity 117 member B	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 13|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 13 protein|family with sequence similarity 117, member B	2q33.2	2	NC_000002.12	202635178	202769757	plus	8		
9615	Canis lupus familiaris	478877	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		37	NC_006619.3	11787009	11884288	plus	22		
9031	Gallus gallus	424090	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		7	NC_006094.4	12034265	12069813	plus	18		
9708	Odobenus rosmarus divergens	101384939	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
10116	Rattus norvegicus	363235	0	live	Als2		alsin Rho guanine nucleotide exchange factor	amyotrophic lateral sclerosis 2 protein homolog|amyotrophic lateral sclerosis protein 2 homolog	9q31	9	NC_005108.4	65961361	66034402	minus	36		
10090	Mus musculus	381259	0	live	Tmem237	AI853305, Als2cr4, Gm972	transmembrane protein 237	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 4|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 4 protein homolog	1 C1.3	1	NC_000067.6	59100584	59120480	minus	14		
10090	Mus musculus	70827	0	live	Trak2	2900022D04Rik, 4733401O11Rik, AI480836, AW046271, Als2cr3, CALS-C, GRIF-1, GRIF1, OIP98, mKIAA0549	trafficking protein, kinesin binding 2	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 3	1 C1.3	1	NC_000067.6	58900449	58973482	minus	16		
9913	Bos taurus	509072	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8 protein homolog		2	AC_000159.1	91658159	91726299	plus	15		
72004	Bos mutus	102277431	0	live	CARF		calcium responsive transcription factor	Amyotrophic lateral sclerosis 2 chromosomal region candidate 8 protein-like protein		Un							
7868	Callorhinchus milii	103186700	0	live	carf		calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un	NW_006890202.1	1423047	1456590	plus	16		
127582	Trichechus manatus latirostris	101349378	0	live	LOC101349378	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
10116	Rattus norvegicus	316413	0	live	Als2cr12		amyotrophic lateral sclerosis 2 chromosome region, candidate 12	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 12	9q31	9	NC_005108.4	65665663	65693822	minus	15		
10090	Mus musculus	70375	0	live	Ica1l	1700030B17Rik, Als2cr15	islet cell autoantigen 1-like	Ica69-related protein|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 15|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 15 protein homolog	1 C2	1	NC_000067.6	59989068	60043166	minus	14		
10090	Mus musculus	271697	0	live	Cdk15	Als2cr7, Pftk2	cyclin-dependent kinase 15	PFTAIRE protein kinase 2|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 7|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 7 protein homolog|cell division protein kinase 15|serine/threonine-protein kinase ALS2CR7|serine/threonine-protein kinase PFTAIRE-2	1 C1.3	1	NC_000067.6	59256889	59352612	plus	15		
42254	Sorex araneus	101546420	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
9978	Ochotona princeps	101518432	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
9739	Tursiops truncatus	101322941	0	live	ALS2CR8		amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8			Un	NW_004200114.1	71622	104501	minus	14		
9593	Gorilla gorilla	101125641	0	live	ALS2CR8		amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8			2B	NC_018426.1	91449507	91493043	plus	12		
30611	Otolemur garnettii	100946478	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
10116	Rattus norvegicus	501147	0	live	Als2cr11		amyotrophic lateral sclerosis 2 chromosome region, candidate 11	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 11	9q31	9	NC_005108.4	65833460	65879521	minus	13		
9031	Gallus gallus	395938	0	live	SOD1		superoxide dismutase 1, soluble	Cu/Zn superoxide dismutase|superoxide dismutase 1, soluble (amyotrophic lateral sclerosis 1 (adult))		1	NC_006088.4	104652993	104657432	plus	5		
10090	Mus musculus	72750	0	live	Fam117b	2810425F24Rik, 6330416D14Rik, Als2cr13	family with sequence similarity 117, member B	amyotrophic lateral sclerosis 2 chromosomal region candidate gene 13 protein homolog	1 C2	1	NC_000067.6	59913006	59985348	plus	8		
885580	Fukomys damarensis	104856709	0	live	Carf	H920_20291	calcium responsive transcription factor	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8 protein like protein		Un							
8897	Chaetura pelagica	104397376	0	live	CARF	M959_04834	calcium responsive transcription factor	Amyotrophic lateral sclerosis 2 chromosomal region candidate 8		Un							
109478	Myotis brandtii	102259318	0	live	CARF	D623_10028416	calcium responsive transcription factor	Amyotrophic lateral sclerosis 2 chromosomal region candidate protein 8 protein		Un							
10036	Mesocricetus auratus	101842688	0	live	Carf		calcium responsive transcription factor	amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8 protein homolog		Un							
9371	Echinops telfairi	101641816	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
51337	Jaculus jaculus	101612545	0	live	Carf	Als2cr8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
10160	Octodon degus	101561464	0	live	Carf	Als2cr8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
9361	Dasypus novemcinctus	101430219	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
9733	Orcinus orca	101287430	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
9685	Felis catus	101097333	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		C1	NC_018730.2	189212442	189294521	plus	20		
27679	Saimiri boliviensis	101039556	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
9555	Papio anubis	101022015	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		12	NC_018163.1	64850412	64906148	plus	16		
9305	Sarcophilus harrisii	100925258	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		3							
59729	Taeniopygia guttata	100226140	0	live	CARF	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		7	NC_011471.1	21492845	21524216	minus	18		
73337	Ceratotherium simum simum	101393886	0	live	LOC101393886	ALS2CR8	calcium responsive transcription factor	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8		Un							
8364	Xenopus tropicalis	100494057	0	live	als2cr12		amyotrophic lateral sclerosis 2 chromosome region candidate 12	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 12|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 12 protein homolog		Un							
9598	Pan troglodytes	470613	0	live	ALS2		amyotrophic lateral sclerosis 2 (juvenile)	amyotrophic lateral sclerosis 2 protein homolog|amyotrophic lateral sclerosis protein 2 homolog		2B	NC_006470.3	206456718	206540743	minus	37		
9913	Bos taurus	784225	0	live	ALS2CR12		amyotrophic lateral sclerosis 2 chromosome region candidate 12	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 12		2	AC_000159.1	90286639	90340718	minus	16		
9913	Bos taurus	616081	0	live	ALS2CR11		amyotrophic lateral sclerosis 2 chromosome region candidate 11	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 11		2	AC_000159.1	90461666	90585163	minus	18		
7955	Danio rerio	557237	0	live	tmem237a	als2cr4, als2cr4a, si:dkey-33m14.6	transmembrane protein 237a	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 4|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 4a|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 4 protein homolog A		9	NC_007120.6	13743181	13757734	plus	12		
1093141	Nannochloropsis gaditana CCMP526	17361830	0	live	ALS2	NGA_2014400	amyotrophic lateral sclerosis 2 (juvenile)			Unknown							
225400	Myotis davidii	102762596	0	live	ALS2CR12	MDA_GLEAN10008507	amyotrophic lateral sclerosis 2 chromosome region candidate 12	Amyotrophic lateral sclerosis 2 chromosomal region candidate protein 12 protein|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 12		Un							
9402	Pteropus alecto	102878435	0	live	ALS2CR12	PAL_GLEAN10026115	amyotrophic lateral sclerosis 2 chromosome region candidate 12	Amyotrophic lateral sclerosis 2 chromosomal region candidate protein 12 protein|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 12		Un							
8496	Alligator mississippiensis	102563992	0	live	ALS2CR12	Y1Q_022233	amyotrophic lateral sclerosis 2 chromosome region, candidate 12	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 12|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 12 protein homolog		Un							
10029	Cricetulus griseus	100759917	0	live	Als2cr12	I79_014609	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 12	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 12 protein-like|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 12 protein homolog		2	NW_003614320.1	169810	193565	plus	14		
7955	Danio rerio	100318899	0	live	als2b	wu:fi21b09	amyotrophic lateral sclerosis 2b (juvenile)			6	NC_007117.6	9558218	9624640	plus	37		
9598	Pan troglodytes	459875	0	live	ALS2CR12		amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 12			2B	NC_006470.3	206041710	206115647	minus	16		
9544	Macaca mulatta	701657	0	live	ALS2CR12		amyotrophic lateral sclerosis 2 chromosome region candidate 12	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 12		12	NC_027904.1	82799959	82862453	minus	16		
7955	Danio rerio	557014	0	live	als2a	als2, si:dkey-33m14.1	amyotrophic lateral sclerosis 2a (juvenile)	alsin 2|amyotrophic lateral sclerosis 2 (juvenile)		9	NC_007120.6	13657455	13701730	plus	34		
7955	Danio rerio	447898	0	live	tmem237b	als2cr4b, sb:cb992, zgc:101660	transmembrane protein 237b	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 4b|amyotrophic lateral sclerosis 2 chromosomal region candidate gene 4 protein homolog B		6	NC_007117.6	9663144	9680995	plus	16		
9606	Homo sapiens	389599	0	live	STRADBP1	ALS2CR2P1, STLK6ps1	STE20-related kinase adaptor beta pseudogene 1	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2 pseudogene	7q36.1	7	NC_000007.14	150511974	150514047	minus	0		
9606	Homo sapiens	65072	0	live	CFLAR-AS1	ALS2CR10	CFLAR antisense RNA 1	CFLAR antisense RNA 1 (non-protein coding)|amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 10	2q33	2	NC_000002.12	201140289	201157792	minus	7		
9606	Homo sapiens	644462	0	live	LOC644462		amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 2 pseudogene	STE20-related kinase adaptor beta pseudogene	1p33	1	NC_000001.11	48435702	48437897	plus	0		
9031	Gallus gallus	424085	0	live	ALS2		amyotrophic lateral sclerosis 2 (juvenile)	alsin		7	NC_006094.4	11597294	11675373	minus	41		
