OMIM Search - '+Diabetes +Mellitus',,,,,
#610549,"DIABETES MELLITUS, INSULIN-RESISTANT, WITH ACANTHOSIS NIGRICANS",,19p13.2,,
#260370,PANCREATIC AGENESIS 1; PAGEN1,,13q12.2,,
#600320,"DIABETES MELLITUS, INSULIN-DEPENDENT, 5; IDDM5",,6q25.1,,
#603933,"MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 1; MVCD1","MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, INCLUDED;;MICROVASCULAR COMPLICATIONS OF DIABETES, PROTECTION AGAINST, INCLUDED;;NEPHROPATHY, DIABETIC, SUSCEPTIBILITY TO, INCLUDED;;END-STAGE RENAL DISEASE, DIABETIC, SUSCEPTIBILITY TO, INCLUDED;;PROLIFERATIVE RETINOPATHY, DIABETIC, SUSCEPTIBILITY TO, INCLUDED;;NONPROLIFERATIVE RETINOPATHY, DIABETIC, SUSCEPTIBILITY TO, INCLUDED;;NEUROPATHY, DIABETIC, SUSCEPTIBILITY TO, INCLUDED",6p21.1,,
#609069,PANCREATIC AND CEREBELLAR AGENESIS; PACA,,10p12.2,,
600089,PANCREATIC BETA CELL AGENESIS WITH NEONATAL DIABETES MELLITUS,,6p21.3,6:30500000-36600000,7962
*138160,"SOLUTE CARRIER FAMILY 2 (FACILITATED GLUCOSE TRANSPORTER), MEMBER 2; SLC2A2",,3q26.2,3:170995364-171026978,6514
#606391,MATURITY-ONSET DIABETES OF THE YOUNG; MODY,,,,
*600716,"PROTEIN TYROSINE PHOSPHATASE, NONRECEPTOR-TYPE, 22; PTPN22",,1p13.2,1:113813810-113871756,26191
*590025,"TRANSFER RNA, MITOCHONDRIAL, GLUTAMIC ACID; MTTE",,,,4556
#601283,"DIABETES MELLITUS, NONINSULIN-DEPENDENT, 1; NIDDM1",,2q37.3,,
*138190,"SOLUTE CARRIER FAMILY 2 (FACILITATED GLUCOSE TRANSPORTER), MEMBER 4; SLC2A4",,17p13.1,17:7281734-7288047,6517
#203800,ALSTROM SYNDROME; ALMS,,2p13.1,,
*138275,GLUTAMATE DECARBOXYLASE 2; GAD2,,10p12.1,10:26216306-26304561,2572
%600319,"DIABETES MELLITUS, INSULIN-DEPENDENT, 4; IDDM4",,11q13,11:63600000-77400000,3403
*612373,"SOLUTE CARRIER FAMILY 29 (NUCLEOSIDE TRANSPORTER), MEMBER 3: SLC29A3",,10q22.1,10:71319252-71363395,55315
%600318,"DIABETES MELLITUS, INSULIN-DEPENDENT, 3; IDDM3",,15q26,15:88500000-101991189,3402
%603694,"DIABETES MELLITUS, NONINSULIN-DEPENDENT, 3",,20q12-q13.1,20:39000000-51200000,50982
%600321,"DIABETES MELLITUS, INSULIN-DEPENDENT, 7; IDDM7",,2q31,2:168900000-182100000,3406
#614296,"WOLFRAM-LIKE SYNDROME, AUTOSOMAL DOMINANT; WFSL",,4p16.1,,
#616192,"ATAXIA, COMBINED CEREBELLAR AND PERIPHERAL, WITH HEARING LOSS AND DIABETES MELLITUS; ACPHD",,13q32.1,,
#226980,"EPIPHYSEAL DYSPLASIA, MULTIPLE, WITH EARLY-ONSET DIABETES MELLITUS",,2p11.2,,
#151660,"LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 2; FPLD2",,1q22,,
*147620,INTERLEUKIN 6; IL6,,7p15.3,7:22725441-22732001,3569
#125850,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 1; MODY1",,20q13.12,,
*167413,PAIRED BOX GENE 4; PAX4,,7q32.1,7:127610291-127618191,5078
*611145,"SOLUTE CARRIER FAMILY 30 (ZINC TRANSPORTER), MEMBER 8; SLC30A8",,8q24.11,8:116950179-117176713,169026
%601407,"DIABETES MELLITUS, NONINSULIN-DEPENDENT, 2; NIDDM2",,12q24.2,12:113900000-120300000,4813
#601388,"DIABETES MELLITUS, INSULIN-DEPENDENT, 12; IDDM12",,2q33.2,,
%601318,"DIABETES MELLITUS, INSULIN-DEPENDENT, 13; IDDM13",,2q34,2:208200000-214500000,3412
*605286,CALPAIN 10; CAPN10,,2q37.3,2:240586715-240599108,11132
#264070,"HYPERPHENYLALANINEMIA, BH4-DEFICIENT, D; HPABH4D",,10q22.1,,
+147545,INSULIN RECEPTOR SUBSTRATE 1; IRS1,"CORONARY ARTERY DISEASE, SUSCEPTIBILITY TO, INCLUDED",2q36.3,2:226731316-226798789,3667
#610374,"DIABETES MELLITUS, TRANSIENT NEONATAL, 2",,11p15.1,,
#610199,"DIABETES MELLITUS, NEONATAL, WITH CONGENITAL HYPOTHYROIDISM",,9p24.2,,
#600001,"HEART DEFECTS, CONGENITAL, AND OTHER CONGENITAL ANOMALIES; HDCA",,18q11.2,,
+141800,HEMOGLOBIN--ALPHA LOCUS 1; HBA1,"METHEMOGLOBINEMIA, ALPHA-GLOBIN TYPE, INCLUDED;;ERYTHREMIA, ALPHA-GLOBIN TYPE, INCLUDED",16p13.3,16:176650-177521,3039
*189907,HNF1 HOMEOBOX B; HNF1B,,17q12,17:37686430-37745077,6928
*612192,"ZINC FINGER PROTEIN 57, MOUSE, HOMOLOG OF; ZFP57",,6p22.1,6:29672391-29681145,346171
+141900,HEMOGLOBIN--BETA LOCUS; HBB,"METHEMOGLOBINEMIA, BETA-GLOBIN TYPE, INCLUDED;;ERYTHREMIA, BETA-GLOBIN TYPE, INCLUDED",11p15.4,11:5225465-5227070,3043
#598500,"WOLFRAM SYNDROME, MITOCHONDRIAL FORM",,,,
%600883,"DIABETES MELLITUS, INSULIN-DEPENDENT, 8; IDDM8",,6q25-q27,6:148500000-170805979,3407
%608036,"DIABETES MELLITUS, NONINSULIN-DEPENDENT, 4",,5q34-q35.2,5:160500000-177100000,100188782
%601941,"DIABETES MELLITUS, INSULIN-DEPENDENT, 6; IDDM6","AUTOIMMUNE THYROID DISEASE, SUSCEPTIBILITY TO, 5, INCLUDED; AITD5, INCLUDED",18q21,18:45900000-63900000,3405
%601208,"DIABETES MELLITUS, INSULIN-DEPENDENT, 11; IDDM11",,14q24.3-q31,14:73300000-89300000,3410
#614231,"MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME; MEDS",,18q21.1,,
#125851,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 2; MODY2",,7p13,,
*173335,ECTONUCLEOTIDE PYROPHOSPHATASE/PHOSPHODIESTERASE 1; ENPP1,,6q23.2,6:131808015-131895154,5167
209010,"ATHEROSCLEROSIS, PREMATURE, WITH DEAFNESS, NEPHROPATHY, DIABETES MELLITUS, PHOTOMYOCLONUS, AND DEGENERATIVE NEUROLOGIC DISEASE",,,,
*138140,"SOLUTE CARRIER FAMILY 2 (FACILITATED GLUCOSE TRANSPORTER), MEMBER 1; SLC2A1",,1p34.2,1:42925374-42959175,6513
*604305,"MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS II, DQ BETA-1; HLA-DQB1",,6p21.32,6:32659463-32666688,3119
#235200,"HEMOCHROMATOSIS, TYPE 1; HFE1",,"6p22.2, 20p12.3",,
*109691,BETA-3-ADRENERGIC RECEPTOR; ADRB3,,8p11.23,8:37962994-37966665,155
*600281,HEPATOCYTE NUCLEAR FACTOR 4-ALPHA; HNF4A,,20q13.12,20:44355800-44432844,3172
#612635,"MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 7; MVCD7",,6p22.2,,
*123890,CYTOTOXIC T LYMPHOCYTE-ASSOCIATED 4; CTLA4,"CYTOTOXIC T LYMPHOCYTE-ASSOCIATED 4, SOLUBLE ISOFORM, INCLUDED",2q33.2,2:203867787-203873959,1493
#604290,ACERULOPLASMINEMIA,"HYPOCERULOPLASMINEMIA, INCLUDED;;CERULOPLASMIN DEFICIENCY, INCLUDED;;HEMOSIDEROSIS, SYSTEMIC, DUE TO ACERULOPLASMINEMIA, INCLUDED",3q24-q25,,
*191160,TUMOR NECROSIS FACTOR; TNF,,6p21.33,6:31575566-31578335,7124
*138570,GLYCOGEN SYNTHASE 1; GYS1,,19q13.33,19:48968124-48993352,2997
#137920,RENAL CYSTS AND DIABETES SYNDROME; RCAD,,17q12,,
#262190,"PINEAL HYPERPLASIA, INSULIN-RESISTANT DIABETES MELLITUS, AND SOMATIC ABNORMALITIES",,19p13.2,,
*164731,V-AKT MURINE THYMOMA VIRAL ONCOGENE HOMOLOG 2; AKT2,,19q13.2,19:40230316-40285530,208
#615710,MITCHELL-RILEY SYNDROME; MTCHRS,,6q22.1,,
*612515,DDB1- AND CUL4-ASSOCIATED FACTOR 17; DCAF17,,2q31.1,2:171434172-171491026,80067
#606392,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 4; MODY4",,13q12.2,,
%603266,"DIABETES MELLITUS, INSULIN-DEPENDENT, 17; IDDM17",,10q25,10:104000000-117300000,8691
%300136,"DIABETES MELLITUS, INSULIN-DEPENDENT, X-LINKED, SUSCEPTIBILITY TO",,Xp11,X:37800000-61000000,8245
%601666,"DIABETES MELLITUS, INSULIN-DEPENDENT, 15; IDDM15",,6q21,6:105000000-114200000,3414
#601942,"DIABETES MELLITUS, INSULIN-DEPENDENT, 10; IDDM10",,10p15.1,,
#560000,"RENAL TUBULOPATHY, DIABETES MELLITUS, AND CEREBELLAR ATAXIA",,,,
%158500,"MUSCULAR ATROPHY, ATAXIA, RETINITIS PIGMENTOSA, AND DIABETES MELLITUS",,,,
202900,"ALANINURIA WITH MICROCEPHALY, DWARFISM, ENAMEL HYPOPLASIA, AND DIABETES MELLITUS",,,,
172500,"PHOTOMYOCLONUS, DIABETES MELLITUS, DEAFNESS, NEPHROPATHY, AND CEREBRAL DYSFUNCTION",,,,
*164160,LEPTIN; LEP,,7q32.1,7:128241201-128257628,3952
*146880,"MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS II, DQ ALPHA-1; HLA-DQA1","IMMUNE RESPONSE ANTIGENS HIa, INCLUDED;;DC1, INCLUDED",6p21.32,6:32637395-32654773,3117
+106180,ANGIOTENSIN I-CONVERTING ENZYME; ACE,"ANGIOTENSIN I-CONVERTING ENZYME, PLASMA LEVEL OF, INCLUDED;;ANGIOTENSIN I-CONVERTING ENZYME, BENIGN SERUM INCREASE, INCLUDED;;IgA NEPHROPATHY, PROGRESSION TO RENAL FAILURE IN, SUSCEPTIBILITY TO, INCLUDED;;ANGIOTENSIN I-CONVERTING ENZYME, TESTICULAR, INCLUDED",17q23.3,17:63477060-63498379,1636
#608594,"LIPODYSTROPHY, CONGENITAL GENERALIZED, TYPE 1; CGL1",,9q34.3,,
*117700,CERULOPLASMIN; CP,,3q24-q25,3:149162409-149222049,1356
#608189,TROPICAL CALCIFIC PANCREATITIS,,5q32,,
*600701,HIGH MOBILITY GROUP AT-HOOK 1; HMGA1,"HIGH MOBILITY GROUP PROTEIN Ib, INCLUDED; HMGA1B, INCLUDED;;HIGH MOBILITY GROUP PROTEIN Y, INCLUDED; HMGIY, INCLUDED;;HIGH MOBILITY GROUP PROTEIN Ic, INCLUDED; HMGA1C, INCLUDED",6p21.31,6:34236799-34246230,3159
*600917,"PROTEIN PHOSPHATASE 1, REGULATORY SUBUNIT 3A; PPP1R3A",,7q31.1,7:113876826-113919026,5506
#240300,"AUTOIMMUNE POLYENDOCRINE SYNDROME, TYPE I, WITH OR WITHOUT REVERSIBLE METAPHYSEAL DYSPLASIA; APS1","AUTOIMMUNE POLYENDOCRINOPATHY SYNDROME, TYPE I, AUTOSOMAL DOMINANT, INCLUDED;;POLYGLANDULAR DEFICIENCY SYNDROME, PERSIAN-JEWISH TYPE, INCLUDED",21q22.3,,
*600804,MELATONIN RECEPTOR 1B; MTNR1B,,11q14.3,11:92969622-92986239,4544
#600496,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 3; MODY3",,12q24.31,,
*601184,"DNAJ/HSP40 HOMOLOG, SUBFAMILY C, MEMBER 3; DNAJC3",,13q32.1,13:95677138-95794988,5611
*603941,"SOLUTE CARRIER FAMILY 19 (THIAMINE TRANSPORTER), MEMBER 2; SLC19A2",,1q24.2,1:169463908-169486078,10560
#605231,BARDET-BIEDL SYNDROME 6; BBS6,,20p12.2,,
%184850,STIFF-PERSON SYNDROME; SPS,"PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY, INCLUDED; PERM, INCLUDED; PER, INCLUDED",,,
#210900,BLOOM SYNDROME; BLM,,15q26.1,,
*603434,"PHOSPHOPROTEIN ENRICHED IN ASTROCYTES, 15-KD; PEA15",,1q23.2,1:160205318-160215375,8682
*601724,NEUROGENIC DIFFERENTIATION 1; NEUROD1,,2q31.3,2:181676105-181680664,4760
#612520,"DIABETES MELLITUS, INSULIN-DEPENDENT, 20; IDDM20",,12q24.31,,
%612622,"DIABETES MELLITUS, INSULIN-DEPENDENT, 23; IDDM23",,4q27,4:119900000-122800000,100271697
#153400,LYMPHEDEMA-DISTICHIASIS SYNDROME,"LYMPHEDEMA-DISTICHIASIS SYNDROME WITH RENAL DISEASE AND DIABETES MELLITUS, INCLUDED",16q24.1,,
#612628,"MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 4; MVCD4",,2q14.1,,
*147679,INTERLEUKIN 1 RECEPTOR ANTAGONIST; IL1RN,,2q14.1,2:113099364-113134015,3557
%605598,"DIABETES MELLITUS, INSULIN-DEPENDENT, 18; IDDM18",,5q31.1-q33.1,5:131200000-153300000,57044
#614962,LEPTIN DEFICIENCY OR DYSFUNCTION; LEPD,,7q32.1,,
*138430,GLYCEROL-3-PHOSPHATE DEHYDROGENASE 2; GPD2,,2q24.1,2:156435289-156586402,2820
%184700,POLYCYSTIC OVARY SYNDROME 1; PCOS1,,19p13.2,19:6900000-12600000,5120
*604032,EUKARYOTIC TRANSLATION INITIATION FACTOR 2-ALPHA KINASE 3; EIF2AK3,,2p11.2,2:88556740-88627575,9451
#604367,"LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 3; FPLD3",,"3p25.2, 7q31.1",,
*300292,FORKHEAD BOX P3; FOXP3,,Xp11.23,X:49250435-49269726,50943
*138033,GLUCAGON RECEPTOR; GCGR,,17q25.3,17:81804131-81814012,2642
*610192,GLIS FAMILY ZINC FINGER PROTEIN 3; GLIS3,,9p24.2,9:3824126-4310505,169792
#604928,WOLFRAM SYNDROME 2; WFS2,,4q24,,
#616541,"SHORT STATURE, MICROCEPHALY, AND ENDOCRINE DYSFUNCTION; SSMED",,5q14.2,,
*607108,PAIRED BOX GENE 6; PAX6,,11p13,11:31784791-31817960,5080
167755,"PANCREAS, DORSAL, AGENESIS OF",,,,
*170290,PERILIPIN 1; PLIN1,,15q26.1,15:89664364-89679416,5346
*176310,PRE-B-CELL LEUKEMIA TRANSCRIPTION FACTOR 1; PBX1,"PRE-B-CELL LEUKEMIA TRANSCRIPTION FACTOR PSEUDOGENE 1, INCLUDED; PBXP1, INCLUDED;;PBX1/E2A FUSION GENE, INCLUDED",1q23.3,1:164559359-164886046,5087
*154545,"LECTIN, MANNOSE-BINDING, SOLUBLE, 2; MBL2",,10q21.1,10:52765379-52772840,4153
#612624,"MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 3; MVCD3",,17q23.3,,
*605565,RESISTIN; RETN,,19p13.2,19:7669085-7670453,56729
#616026,FANCONI RENOTUBULAR SYNDROME 4 WITH MATURITY-ONSET DIABETES OF THE YOUNG; FRTS4,,20q13.12,,
#616329,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 13; MODY13",,11p15.1,,
#616511,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14; MODY14",,3p14.3,,
%613006,"DIABETES MELLITUS, INSULIN-DEPENDENT, 24; IDDM24",,10q23.31,10:87700000-91100000,100303715
%612521,"DIABETES MELLITUS, INSULIN-DEPENDENT, 21; IDDM21",,6q25,6:148500000-160600000,
#612522,"DIABETES MELLITUS, INSULIN-DEPENDENT, 22; IDDM22",,3p21.31,,
#616087,"DIABETES MELLITUS, NONINSULIN-DEPENDENT, 5; NIDDM5",,13q22.2,,
605026,"DIABETES MELLITUS, CONGENITAL AUTOIMMUNE",,,,
#609812,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 8, WITH EXOCRINE DYSFUNCTION; MODY8",,9q34.13,,
*600560,SHC TRANSFORMING PROTEIN; SHC1,"p46, INCLUDED;;p52, INCLUDED;;p66, INCLUDED",1q21.3,1:154962297-154974491,6464
*601125,HEXOKINASE 2; HK2,,2p12,2:74832654-74893353,3099
#229300,FRIEDREICH ATAXIA 1; FRDA,"FRIEDREICH ATAXIA WITH RETAINED REFLEXES, INCLUDED; FARR, INCLUDED",9q21.11,,
*147730,"INTERLEUKIN 2 RECEPTOR, ALPHA; IL2RA",,10p15.1,10:6010693-6062369,3559
*612659,"REGULATORY FACTOR X, 6; RFX6",,6q22.1,6:116877212-116932162,222546
*602402,FORKHEAD BOX C2; FOXC2,,16q24.1,16:86567250-86568932,2303
*606991,INOSITOL HEXAPHOSPHATE KINASE 1; IHPK1,,3p21.31,3:49724294-49786539,9807
*170260,"TRANSPORTER, ATP-BINDING CASSETTE, MAJOR HISTOCOMPATIBILITY COMPLEX, 1; TAP1",,6p21.32,6:32845208-32853970,6890
*604491,CAS-BR-M MURINE ECOTROPIC RETROVIRAL TRANSFORMING SEQUENCE B; CBLB,,3q13.11,3:105655460-105869551,868
%608600,"LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 1; FPLD1",,,,
249599,"MENTAL RETARDATION SYNDROME, BELGIAN TYPE",,,,
*603044,PLEOMORPHIC ADENOMA GENE-LIKE 1; PLAGL1,,6q24.2,6:143940299-144064598,5325
*603507,LOW DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN 6; LRP6,,12p13.2,12:12116024-12267006,4040
#248370,MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY; MADA,"MANDIBULOACRAL DYSPLASIA WITH TYPE A LIPODYSTROPHY, ATYPICAL, INCLUDED",1q22,,
#615238,"LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 5; FPLD5",,3p25.3,,
#610717,NEUTRAL LIPID STORAGE DISEASE WITH MYOPATHY; NLSDM,,11p15.5,,
%134600,FANCONI RENOTUBULAR SYNDROME 1; FRTS1,,15q15.3,15:43300000-44500000,65211
#614162,IMMUNODEFICIENCY 31C; IMD31C,,2q32.2,,
#613877,"LIPODYSTROPHY, FAMILIAL PARTIAL, TYPE 4; FPLD4",,15q26.1,,
#610947,"CORONARY ARTERY DISEASE, AUTOSOMAL DOMINANT 2; ADCAD2",,12p13.2,,
#614372,MANNOSE-BINDING PROTEIN DEFICIENCY,,10q21.1,,
#608709,"LIPODYSTROPHY, PARTIAL, ACQUIRED, SUSCEPTIBILITY TO; APLD",,19p13.3,,
#243800,JOHANSON-BLIZZARD SYNDROME; JBS,,15q15.2,,
#167800,"PANCREATITIS, HEREDITARY; PCTT","PANCREATITIS, CHRONIC, SUSCEPTIBILITY TO, INCLUDED;;PANCREATITIS, CALCIFIC, INCLUDED;;PANCREATITIS, CHRONIC, PROTECTION AGAINST, INCLUDED","1p36.21, 5q32, 7q31.2, 7q34, 7q34",,
#209900,BARDET-BIEDL SYNDROME 1; BBS1,,"1p35.2, 3q11.2, 11q13.2",,
#251000,METHYLMALONIC ACIDURIA DUE TO METHYLMALONYL-CoA MUTASE DEFICIENCY,"METHYLMALONIC ACIDURIA, mut(0) TYPE, INCLUDED;;METHYLMALONIC ACIDURIA, mut(-) TYPE, INCLUDED",6p12.3,,
601701,ARTHROGRYPOSIS AND ECTODERMAL DYSPLASIA,,,,
601811,"PREMATURE AGING SYNDROME, OKAMOTO TYPE",,,,
*606546,HYDATIDIFORM MOLE-ASSOCIATED AND IMPRINTED TRANSCRIPT; HYMAI,,6q24.2,6:144002885-144008729,57061
*613609,HFE GENE; HFE,,6p22.2,6:26087280-26096116,3077
*147440,INSULIN-LIKE GROWTH FACTOR I; IGF1,,12q23.2,12:102395866-102481785,3479
+168820,PARAOXONASE 1; PON1,"PON1 ENZYME ACTIVITY, VARIATION IN, INCLUDED;;ORGANOPHOSPHATE POISONING, SUSCEPTIBILITY TO, INCLUDED;;CORONARY ARTERY DISEASE, SUSCEPTIBILITY TO, INCLUDED;;CORONARY ARTERY SPASM 2, SUSCEPTIBILITY TO, INCLUDED",7q21.3,7:95298356-95324571,5444
207780,AREDYLD,,,,
210740,BANGSTAD SYNDROME,,,,
*605441,"ADIPOCYTE-, C1q-, AND COLLAGEN DOMAIN-CONTAINING; ADIPOQ",,3q27.3,3:186842667-186858462,9370
*134640,FATTY ACID-BINDING PROTEIN 2; FABP2,,4q26,4:119317249-119322160,2169
*103880,"ALDO-KETO REDUCTASE FAMILY 1, MEMBER B1; AKR1B1",,7q33,7:134442350-134459135,231
*151670,"LIPASE, HEPATIC; LIPC",,15q21.3,15:58410753-58568873,3990
*300865,MICRO RNA 503; MIR503,,Xq26.3,X:134546327-134546397,574506
*138030,GLUCAGON; GCG,"GLUCAGON-LIKE PEPTIDE 1, INCLUDED; GLP1, INCLUDED;;GLUCAGON-LIKE PEPTIDE 2, INCLUDED; GLP2, INCLUDED",2q24.2,2:162142868-162152403,2641
*611259,CDK5 REGULATORY SUBUNIT-ASSOCIATED PROTEIN 1-LIKE 1; CDKAL1,,6p22.3,6:20534456-21232403,54901
*155540,MELANOCORTIN 3 RECEPTOR; MC3R,,20q13.2,20:56248731-56249814,4159
*150330,LAMIN A/C; LMNA,"LAMIN A, INCLUDED;;LAMIN C, INCLUDED; LMNC, INCLUDED;;PRELAMIN A, INCLUDED;;PROGERIN, INCLUDED",1q22,1:156082545-156140088,4000
*167790,"SERINE PROTEASE INHIBITOR, KAZAL-TYPE, 1; SPINK1",,5q32,5:147824579-147839230,6690
*608829,SMALL UBIQUITIN-LIKE MODIFIER 4; SUMO4,,6q25.1,6:149400358-149401045,387082
*607169,"PROTEASE, SERINE, 16; PRSS16",,6p22.1,6:27247722-27256619,10279
#256450,"HYPERINSULINEMIC HYPOGLYCEMIA, FAMILIAL, 1; HHF1",,11p15.1,,
%610155,"DIABETES MELLITUS, INSULIN-DEPENDENT, 19; IDDM19",,2q24.3,2:162900000-168900000,
*602447,PARAOXONASE 2; PON2,,7q21.3,7:95404861-95435071,5445
*612120,CELL DEATH-INDUCING DFFA-LIKE EFFECTOR C; CIDEC,,3p25.3,3:9866709-9880261,63924
