tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	26191	0	live	PTPN22	LYP, LYP1, LYP2, PEP, PTPN8	protein tyrosine phosphatase, non-receptor type 22	PEST-domain phosphatase|hematopoietic cell protein-tyrosine phosphatase 70Z-PEP|lymphoid-specific protein tyrosine phosphatase|protein tyrosine phosphatase, non-receptor type 22 (lymphoid)|protein tyrosine phosphatase, non-receptor type 8	1p13.2	1	NC_000001.11	113813811	113871757	minus	22	600716	
9606	Homo sapiens	3107	0	live	HLA-C	D6S204, HLA-JY3, HLAC, HLC-C, PSORS1	major histocompatibility complex, class I, C	HLA class I histocompatibility antigen, C alpha chain|HLA class I histocompatibility antigen, Cw-15 alpha chain|HLA class I histocompatibility antigen, Cw-18 alpha chain|MHC class I antigen Cw*15|MHC class I antigen Cw*18|MHC class I antigen heavy chain HLA-C|human leukocyte antigen-C alpha chain|major histocompatibility antigen HLA-C	6p21.3	6	NC_000006.12	31268749	31272136	minus	8	142840	
9606	Homo sapiens	3117	0	live	HLA-DQA1	CD, CELIAC1, DQ-A1, GSE, HLA-DQA	major histocompatibility complex, class II, DQ alpha 1	DC-1 alpha chain|DC-alpha|HLA class II histocompatibility antigen, DQ(W3) alpha chain|HLA-DCA|MHC HLA-DQ alpha|MHC class II DQA1|MHC class II HLA-D alpha glycoprotein|MHC class II HLA-DQ-alpha-1|MHC class II antigen|MHC class II surface glycoprotein|leucocyte antigen DQA1|leukocyte antigen alpha chain	6p21.3	6	NC_000006.12	32637396	32654774	plus	6	146880	
9606	Homo sapiens	5781	0	live	PTPN11	BPTP3, CFC, JMML, METCDS, NS1, PTP-1D, PTP2C, SH-PTP2, SH-PTP3, SHP2	protein tyrosine phosphatase, non-receptor type 11	PTP-2C|protein-tyrosine phosphatase 1D|protein-tyrosine phosphatase 2C	12q24	12	NC_000012.12	112418732	112509918	plus	16	176876	
9606	Homo sapiens	3643	0	live	INSR	CD220, HHF5	insulin receptor	IR	19p13.3-p13.2	19	NC_000019.10	7112255	7294000	minus	22	147670	
9606	Homo sapiens	1482	0	live	NKX2-5	CHNG5, CSX, CSX1, HLHS2, NKX2.5, NKX2E, NKX4-1, VSD3	NK2 homeobox 5	NK2 transcription factor related locus 5|NK2 transcription factor related, locus 5|cardiac-specific homeobox 1|homeobox protein CSX|homeobox protein NK-2 homolog E|tinman paralog	5q34	5	NC_000005.10	173232104	173235312	minus	2	600584	
9606	Homo sapiens	7067	0	live	THRA	AR7, CHNG6, EAR7, ERB-T-1, ERBA, ERBA1, NR1A11, THRA2, c-ERBA-1, THRA	thyroid hormone receptor, alpha	EAR-7|ERBA-related 7|V-erbA-related protein 7|c-erbA-alpha|nuclear receptor subfamily 1 group A member 1|thyroid hormone receptor alpha 1|thyroid hormone receptor, alpha (erythroblastic leukemia viral (v-erb-a) oncogene homolog, avian)|thyroid normone nuclear receptor alpha variant 1|triiodothyronine receptor	17q11.2	17	NC_000017.11	40062193	40093867	plus	11	190120	
9606	Homo sapiens	7200	0	live	TRH	Pro-TRH, TRF	thyrotropin releasing hormone	TSH-releasing factor|pro-thyrotropin-releasing hormone|prothyroliberin|protirelin|thyrotropin-releasing factor|thyrotropin-releasing hormone	3q13.3-q21	3	NC_000003.12	129974393	129977938	plus	3	613879	
9606	Homo sapiens	3127	0	live	HLA-DRB5	HLA-DRB	major histocompatibility complex, class II, DR beta 5	DR beta-5|DR-9|DR2-beta-2|DR9|HLA class II histocompatibility antigen, DR beta 5 chain|HLA class II histocompatibility antigen, DR-5 beta chain|HLA class II histocompatibility antigen, DRB1-9 beta chain|MHC HLA-DR-beta cell surface glycoprotein|MHC HLA-DR-beta chain|MHC class II HLA beta chain|MHC class II antigen DRB1*9|MHC class II antigen DRB5|dw2|human leucocyte antigen DRB5|leukocyte antigen class II	6p21.3	6	NC_000006.12	32517374	32530316	minus	7	604776	
9606	Homo sapiens	6311	0	live	ATXN2	ASL13, ATX2, SCA2, TNRC13	ataxin 2	spinocerebellar ataxia type 2 protein|trinucleotide repeat-containing gene 13 protein	12q24.1	12	NC_000012.12	111452214	111599676	minus	25	601517	
9606	Homo sapiens	8622	0	live	PDE8B	ADSD, PPNAD3	phosphodiesterase 8B	3',5' cyclic nucleotide phosphodiesterase 8B|cell proliferation-inducing gene 22 protein|hsPDE8B	5q13.3	5	NC_000005.10	77180262	77428256	plus	26	603390	
9606	Homo sapiens	10019	0	live	SH2B3	IDDM20, LNK	SH2B adaptor protein 3	lymphocyte-specific adapter protein Lnk|signal transduction protein Lnk	12q24	12	NC_000012.12	111405108	111451624	plus	12	605093	
9606	Homo sapiens	10451	0	live	VAV3		vav guanine nucleotide exchange factor 3	VAV-3|vav 3 guanine nucleotide exchange factor|vav 3 oncogene	1p13.3	1	NC_000001.11	107571160	107964923	minus	32	605541	
9606	Homo sapiens	26278	0	live	SACS	ARSACS, DNAJC29, PPP1R138, SPAX6	sacsin molecular chaperone	dnaJ homolog subfamily C member 29|protein phosphatase 1, regulatory subunit 138|spastic ataxia of Charlevoix-Saguenay (sacsin)	13q12	13	NC_000013.11	23328823	23433728	minus	12	604490	
9606	Homo sapiens	3547	0	live	IGSF1	CHTE, IGCD1, IGDC1, INHBP, PGSF2, p120	immunoglobulin superfamily member 1	immunoglobulin superfamily, member 1|immunoglobulin-like domain-containing protein 1|inhibin-binding protein|pituitary gland-specific factor 2	Xq25	X	NC_000023.11	131273506	131289457	minus	23	300137	
9606	Homo sapiens	3118	0	live	HLA-DQA2	DX-ALPHA, HLA-DXA	major histocompatibility complex, class II, DQ alpha 2	DX alpha chain|HLA class II histocompatibility antigen, DQ(6) alpha chain|MHC class II DQA2	6p21.3	6	NC_000006.12	32741386	32746887	plus	5	613503	
9606	Homo sapiens	169792	0	live	GLIS3	ZNF515	GLIS family zinc finger 3	GLI-similar 3|OK/KNS-cl.4|zinc finger protein 515	9p24.2	9	NC_000009.12	3824127	4310506	minus	19	610192	
9606	Homo sapiens	8315	0	live	BRAP	BRAP2, IMP, RNF52	BRCA1 associated protein	RING finger protein 52|galectin-2-binding protein|impedes mitogenic signal propagation|renal carcinoma antigen NY-REN-63	12q24	12	NC_000012.12	111642146	111685996	minus	12	604986	
9606	Homo sapiens	4520	0	live	MTF1	MTF-1, ZRF	metal-regulatory transcription factor 1	MRE-binding transcription factor|MRE-binding transcription factor-1|metal-responsive transcription factor 1|transcription factor MTF-1|zinc regulatory factor	1p33	1	NC_000001.11	37809567	37859624	minus	15	600172	
9606	Homo sapiens	40	0	live	ASIC2	ACCN, ACCN1a, BNC1, BNaC1, MDEG, hBNaC1, ASIC2	acid sensing ion channel subunit 2	acid sensing (proton gated) ion channel 2|acid sensing ion channel 2|acid-sensing (proton-gated) ion channel 2|amiloride-sensitive cation channel 1, neuronal|brain sodium channel 1|mammalian degenerin homolog|neuronal amiloride-sensitive cation channel 1	17q12	17	NC_000017.11	33013087	34156806	minus	11	601784	
9606	Homo sapiens	10866	0	live	HCP5	6S2650E, D6S2650E, P5-1	HLA complex P5 (non-protein coding)	HLA class I histocompatibility antigen protein P5|HLA complex protein P5|MHC class I region ORF	6p21.3	6	NC_000006.12	31463180	31465809	plus	2	604676	
9606	Homo sapiens	55504	0	live	TNFRSF19	TAJ, TAJ-alpha, TRADE, TROY	tumor necrosis factor receptor superfamily member 19	toxicity and JNK inducer|tumor necrosis factor receptor superfamily, member 19	13q12.11-q12.3	13	NC_000013.11	23570370	23676105	plus	12	606122	
9606	Homo sapiens	29113	0	live	C6orf15	STG	chromosome 6 open reading frame 15	taste bud-specific protein	6p21.3	6	NC_000006.12	31111223	31112555	minus	2	611401	
9606	Homo sapiens	10745	0	live	PHTF1	PHTF	putative homeodomain transcription factor 1		1p13	1	NC_000001.11	113697202	113759892	minus	23	604950	
9606	Homo sapiens	80018	0	live	NAA25	C12orf30, MDM20, NAP1	N(alpha)-acetyltransferase 25, NatB auxiliary subunit	N-terminal acetyltransferase B complex subunit NAA25|mitochondrial distribution and morphology 20|natB complex subunit MDM20	12q24.13	12	NC_000012.12	112026689	112109022	minus	26	612755	
9606	Homo sapiens	114904	0	live	C1QTNF6	CTFP6, CTRP6, ZACRP6	C1q and tumor necrosis factor related protein 6	complement-c1q tumor necrosis factor-related protein 6	22q13.1	22	NC_000022.11	37180166	37198301	minus	5	614910	
9606	Homo sapiens	65986	0	live	ZBTB10	RINZF	zinc finger and BTB domain containing 10	zinc finger protein RIN ZF|zinc finger protein RINZF	8q13-q21.1	8	NC_000008.11	80485619	80526265	plus	7		
9606	Homo sapiens	340481	0	live	ZDHHC21	9130404H11Rik, DHHC-21, DHHC21, DNZ1, HSPC097	zinc finger DHHC-type containing 21	probable palmitoyltransferase ZDHHC21|zinc finger DHHC domain-containing protein 21|zinc finger, DHHC domain containing 21|zinc finger, DHHC-type containing 21	9p22.3	9	NC_000009.12	14555501	14693482	minus	13	614605	
9606	Homo sapiens	54665	0	live	RSBN1	ROSBIN	round spermatid basic protein 1		1p13.2	1	NC_000001.11	113761832	113812476	minus	8	615858	
9606	Homo sapiens	219578	0	live	ZNF804B		zinc finger protein 804B	zinc finger 804B	7q21.13	7	NC_000007.14	88759368	89337057	plus	4		
9606	Homo sapiens	51531	0	live	TRMO	C9orf156, HSPC219, NAP1	tRNA methyltransferase O	Nef (lentivirus myristoylated factor) associated protein 1|Nef associated protein 1|nef-associated protein 1|thioesterase NAP1	9q22.33	9	NC_000009.12	97876324	97922570	minus	11		
9606	Homo sapiens	285834	0	live	HCG22	PBMUCL2	HLA complex group 22	HLA complex group 22 (non-protein coding)|panbronchiolitis related mucin-like 2	6p21.33	6	NC_000006.12	31053450	31059890	plus	4	613918	
9606	Homo sapiens	3132	0	live	HLA-DRB9	D6S206, D6S206E, HLA-DR1BL, HLA-DRB1L	major histocompatibility complex, class II, DR beta 9 (pseudogene)	MHC class II antigen	6p21.3	6	NC_000006.12	32459820	32460089	minus	0		
9606	Homo sapiens	729816	0	live	DHFRP2		dihydrofolate reductase pseudogene 2		6p21.33	6	NC_000006.12	31363467	31366965	minus	0		
9606	Homo sapiens	100130480	0	live	LINC01387	C18orf64	long intergenic non-protein coding RNA 1387	putative uncharacterized protein C18orf64|putative uncharacterized protein LOC100130480	18p11.31	18	NC_000018.10	6511416	6590653	plus	6		
9606	Homo sapiens	219557	0	live	C7orf62		chromosome 7 open reading frame 62		7q21.13	7	NC_000007.14	88794106	88795773	minus	2		
9606	Homo sapiens	392371	0	live	KRT18P13	KRT18L3	keratin 18 pseudogene 13	keratin 18-like 3	9q22.33	9	NC_000009.12	97698872	97700801	plus	0		
9606	Homo sapiens	389672	0	live	RPSAP47	RPSA_19_921	ribosomal protein SA pseudogene 47		8q21.13	8	NC_000008.11	80558794	80559827	plus	0		
9606	Homo sapiens	100506697	0	live	LINC00327	NCRNA00327	long intergenic non-protein coding RNA 327			13	NC_000013.11	23469512	23487464	plus	3		
9606	Homo sapiens	100130396	0	live	ATP5LP4		ATP synthase, H+ transporting, mitochondrial Fo complex subunit G pseudogene 4	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit g, pseudogene 4|ATP synthase, H+ transporting, mitochondrial Fo complex, subunit g, pseudogene 4	4q31.23	4	NC_000004.12	148703526	148703832	minus	0		
9606	Homo sapiens	285423	0	live	LOC285423		uncharacterized LOC285423		4q31.23	4	NC_000004.12	149150322	149815835	minus	34		
9606	Homo sapiens	100129274	0	live	LOC100129274		NGG1 interacting factor 3 like 1 pseudogene	NIF3 NGG1 interacting factor 3-like 1 (S. cerevisiae) pseudogene	1q31.1	1	NC_000001.11	187714199	187715322	minus	0		
9606	Homo sapiens	100101246	0	live	LOC100101246		interferon induced transmembrane protein 3 pseudogene		12q	12	NC_000012.12	111581294	111581945	plus	0		
9606	Homo sapiens	7038	0	live	TG	AITD3N, TG	thyroglobulin		8q24	8	NC_000008.11	132866935	133134902	plus	52	188450	
9606	Homo sapiens	7173	0	live	TPO	MSA, TDH2A, TPX	thyroid peroxidase	thyroid microsomal antigen|thyroperoxidase	2p25	2	NC_000002.12	1413461	1542727	plus	19	606765	
9606	Homo sapiens	7849	0	live	PAX8		paired box 8	paired domain gene 8	2q13	2	NC_000002.12	113215997	113278950	minus	12	167415	
9606	Homo sapiens	50506	0	live	DUOX2	LNOX2, NOXEF2, P138-TOX, TDH6, THOX2	dual oxidase 2	NADH/NADPH thyroid oxidase p138-tox|NADPH oxidase/peroxidase DUOX2|NADPH thyroid oxidase 2|dual oxidase-like domains 2|flavoprotein NADPH oxidase|large NOX 2|long NOX 2|nicotinamide adenine dinucleotide phosphate oxidase|p138 thyroid oxidase|thyroid oxidase 2	15q15.3	15	NC_000015.10	45092653	45114161	minus	34	606759	
10090	Mus musculus	21833	0	live	Thra	6430529J03Rik, AW259572, Erba, Nr1a1, Rvr, T3R[a], T3Ralpha1, Thra2, c-erbA-1, c-erbA-alpha, c-erbAalpha, Thra	thyroid hormone receptor alpha	TR alpha 1|TR alpha 2|nuclear receptor subfamily 1 group A member 1	11 62.58 cM	11	NC_000077.6	98741873	98765111	plus	9		
9606	Homo sapiens	4982	0	live	TNFRSF11B	OCIF, OPG, PDB5, TR1	tumor necrosis factor receptor superfamily member 11b	osteoclastogenesis inhibitory factor|osteoprotegerin|tumor necrosis factor receptor superfamily, member 11b	8q24	8	NC_000008.11	118923557	118952144	minus	5	602643	
9606	Homo sapiens	389434	0	live	IYD	C6orf71, DEHAL1-1, TDH4, IYD	iodotyrosine deiodinase	iodotyrosine dehalogenase 1	6q25.1	6	NC_000006.12	150368861	150404629	plus	7	612025	
10116	Rattus norvegicus	25608	0	live	Lep	OB, obese	leptin	obesity factor	4q22	4	NC_005103.4	56337695	56351818	plus	3		
10116	Rattus norvegicus	50689	0	live	Mapk3	ERK1, ERT2, Erk-1, Esrk1, MAPK1, MNK1, Prkm3, p44, p44erk1, p44mapk	mitogen activated protein kinase 3	MAP kinase 1|MAP kinase 3|MAP kinase isoform p44|MAPK 1|MAPK 3|extracellular signal-regulated kinase 1|insulin-stimulated MAP2 kinase|microtubule-associated protein 2 kinase|mitogen-activated 3|mitogen-activated protein kinase 1	1q36	1	NC_005100.4	198192773	198198975	plus	9		
9606	Homo sapiens	6528	0	live	SLC5A5	NIS, TDH1	solute carrier family 5 member 5	Na(+)/I(-) cotransporter|Na(+)/I(-) symporter|solute carrier family 5 (sodium iodide symporter), member 5|solute carrier family 5 (sodium/iodide cotransporter), member 5	19p13.11	19	NC_000019.10	17871411	17895174	plus	16	601843	
9606	Homo sapiens	3952	0	live	LEP	LEPD, OB, OBS	leptin	leptin (murine obesity homolog)|leptin (obesity homolog, mouse)|obese protein|obese, mouse, homolog of|obesity factor	7q31.3	7	NC_000007.14	128241202	128257629	plus	3	164160	
9606	Homo sapiens	56729	0	live	RETN	ADSF, FIZZ31, RSTN, XCP1, RETN	resistin	C/EBP-epsilon regulated myeloid-specific secreted cysteine-rich protein precursor 1|adipose tissue-specific secretory factor|c/EBP-epsilon-regulated myeloid-specific secreted cysteine-rich protein|cysteine-rich secreted protein A12-alpha-like 2|cysteine-rich secreted protein FIZZ3|found in inflammatory zone 3|resistin delta2	19p13.2	19	NC_000019.10	7669086	7670454	plus	4	605565	
9606	Homo sapiens	2778	0	live	GNAS	AHO, C20orf451, GPSA, GSA, GSP, NESP, POH, SCG6, SgVI, GNAS	GNAS complex locus	G protein subunit alpha S|adenylate cyclase-stimulating G alpha protein|alternative gene product encoded by XL-exon|extra large alphas protein|guanine nucleotide binding protein (G protein), alpha stimulating activity polypeptide 1|guanine nucleotide regulatory protein|guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas|neuroendocrine secretory protein|secretogranin VI	20q13.3	20	NC_000020.11	58839740	58911195	plus	16	139320	
9606	Homo sapiens	10135	0	live	NAMPT	1110035O14Rik, PBEF, PBEF1, VF, VISFATIN	nicotinamide phosphoribosyltransferase	NAmPRTase|pre-B cell-enhancing factor|pre-B-cell colony enhancing factor 1|pre-B-cell colony-enhancing factor 1	7q22.3	7	NC_000007.14	106248285	106285732	minus	13	608764	
10116	Rattus norvegicus	116590	0	live	Mapk1	ERK-2, ERT1, Erk2, p42-MAPK	mitogen activated protein kinase 1	MAP kinase 1|MAP kinase 2|MAP kinase isoform p42|MAPK 1|MAPK 2|extracellular signal-regulated kinase 2|extracellular-signal-regulated kinase 2|mitogen-activated protein kinase 2	11q23	11	NC_005110.4	88203785	88273288	minus	11		
9606	Homo sapiens	7068	0	live	THRB	C-ERBA-2, C-ERBA-BETA, ERBA2, GRTH, NR1A2, PRTH, THR11, THRB2, THRB	thyroid hormone receptor beta	nuclear receptor subfamily 1 group A member 2|oncogene ERBA2|thyroid hormone nuclear receptor beta variant 1|thyroid hormone receptor, beta (erythroblastic leukemia viral (v-erb-a) oncogene homolog 2, avian)	3p24.2	3	NC_000003.12	24117153	24495281	minus	17	190160	
10090	Mus musculus	21834	0	live	Thrb	Nr1a2, T3R[b], T3Rbeta1, Thrb2, c-erbAbeta, Thrb	thyroid hormone receptor beta	TR beta|c-erbA-2|c-erbA-beta|nuclear receptor subfamily 1 group A member 2	14 A3	14	NC_000080.6	17659218	18040097	plus	21		
10116	Rattus norvegicus	81646	0	live	Creb1	Creb	cAMP responsive element binding protein 1	CREB-1|Y protein|cAMP response element binding protein 1|cAMP-responsive element-binding protein 1	9q32	9	NC_005108.4	71229799	71298994	plus	13		
10116	Rattus norvegicus	25400	0	live	Camk2a	PK2CDD, PKCCD	calcium/calmodulin-dependent protein kinase II alpha	Ca2+/calmodulin-dependent protein kinase II alpha|alpha CaM kinase II|caM kinase II subunit alpha|caM-kinase II alpha chain|caMK-II subunit alpha|calcium/calmodulin-dependent protein kinase (CaM kinase) II alpha|calcium/calmodulin-dependent protein kinase II alpha subunit|calcium/calmodulin-dependent protein kinase type II alpha chain	18q11	18	NC_005117.4	56193978	56295869	plus	18		
10116	Rattus norvegicus	25012	0	live	Snap25	SNAP-25B, SNAP-25a	synaptosomal-associated protein 25	SNAP-25|SUP|super protein|synaptosomal-associated 25 kDa protein|synaptosomal-associated protein, 25 kDa	3q36	3	NC_005102.4	129697408	129788417	plus	9		
10116	Rattus norvegicus	83817	0	live	Ache		acetylcholinesterase	glycolipid-anchored form of acetylcholinesterase		12	NC_005111.4	22472358	22477052	minus	4		
9606	Homo sapiens	6373	0	live	CXCL11	H174, I-TAC, IP-9, IP9, SCYB11, SCYB9B, b-R1	C-X-C motif chemokine ligand 11	beta-R1|chemokine (C-X-C motif) ligand 11|interferon gamma-inducible protein 9|interferon-inducible T-cell alpha chemoattractant|small inducible cytokine B11|small inducible cytokine subfamily B (Cys-X-Cys), member 11|small inducible cytokine subfamily B (Cys-X-Cys), member 9B|small-inducible cytokine B11	4q21.2	4	NC_000004.12	76033682	76036197	minus	4	604852	
10116	Rattus norvegicus	25569	0	live	Trh	Pro-TRH, THR, TRH01, Trf	thyrotropin releasing hormone	TSH-releasing factor|pro-thyrotropin-releasing hormone|prothyroliberin|protirelin|thyrotropin-releasing factor	4q34-q41	4	NC_005103.4	124110716	124113242	minus	4		
9606	Homo sapiens	5626	0	live	PROP1	CPHD2, PROP-1	PROP paired-like homeobox 1	pituitary-specific homeodomain factor|prophet of Pit1, paired-like homeodomain transcription factor	5q35.3	5	NC_000005.10	177992235	177996242	minus	3	601538	
10090	Mus musculus	13371	0	live	Dio2	5DII, AI324267, DIOII	deiodinase, iodothyronine, type II	iodothyronine type II deiodinase|type 2 DI|type-II 5' deiodinase|type-II 5'-deiodinase	12 D3	12	NC_000078.6	90724552	90738438	minus	2		
10090	Mus musculus	22044	0	live	Trh	Pro-TRH, Trf	thyrotropin releasing hormone	TSH-releasing factor|pro-thyrotropin-releasing hormone|prothyroliberin|protirelin|thyrotropin-releasing factor	6 41.03 cM	6	NC_000072.6	92242061	92244650	minus	3		
10116	Rattus norvegicus	24718	0	live	Reln	Reelen, Rl, reeler	reelin		4q11.2	4	NC_005103.4	9347533	9774257	plus	65		
9606	Homo sapiens	405753	0	live	DUOXA2	SIMNIPHOM, TDH5	dual oxidase maturation factor 2		15q15.1	15	NC_000015.10	45114325	45118106	plus	6	612772	
9606	Homo sapiens	7124	0	live	TNF	DIF-alpha, TNFA, TNFSF2, TNLG1F, TNF	tumor necrosis factor	APC1 protein|TNF, macrophage-derived|TNF, monocyte-derived|TNF-a|cachectin|tumor necrosis factor ligand 1F|tumor necrosis factor ligand superfamily member 2|tumor necrosis factor-alpha	6p21.3	6	NC_000006.12	31575567	31578336	plus	4	191160	
9606	Homo sapiens	1401	0	live	CRP	PTX1	C-reactive protein, pentraxin-related	pentraxin 1	1q23.2	1	NC_000001.11	159712289	159714609	minus	3	123260	
9606	Homo sapiens	7099	0	live	TLR4	ARMD10, CD284, TLR-4, TOLL	toll like receptor 4	hToll|homolog of Drosophila toll	9q33.1	9	NC_000009.12	117704175	117717491	plus	4	603030	
9606	Homo sapiens	3479	0	live	IGF1	IGF-I, IGFI, MGF	insulin like growth factor 1	insulin-like growth factor 1 (somatomedin C)|insulin-like growth factor IB|mechano growth factor|somatomedin-C	12q23.2	12	NC_000012.12	102395867	102481786	minus	7	147440	
9031	Gallus gallus	399507	0	live	NEWENTRY		Record to support submission of GeneRIFs for a gene not in Gene (Gallus domesticus; Gallus gallus domesticus; bantam; chicken; chickens).										
9606	Homo sapiens	5444	0	live	PON1	ESA, MVCD5, PON	paraoxonase 1	A-esterase 1|K-45|PON 1|aromatic esterase 1|arylesterase 1|arylesterase B-type|esterase A|paraoxonase B-type|serum aryldiakylphosphatase|serum aryldialkylphosphatase 1	7q21.3	7	NC_000007.14	95298357	95324572	minus	9	168820	
9606	Homo sapiens	51738	0	live	GHRL	MTLRP	ghrelin/obestatin prepropeptide	In2c-preproghrelin|ghrelin, growth hormone secretagogue receptor ligand|ghrelin/obestatin preprohormone|growth hormone-releasing peptide|motilin-related peptide|prepro-appetite regulatory hormone|preproghrelin	3p25.3	3	NC_000003.12	10285750	10292947	minus	7	605353	
9606	Homo sapiens	3565	0	live	IL4	BCGF-1, BCGF1, BSF-1, BSF1, IL-4	interleukin 4	B cell growth factor 1|B_cell stimulatory factor 1|binetrakin|interleukin 4 variant 2|lymphocyte stimulatory factor 1|pitrakinra	5q31.1	5	NC_000005.10	132673986	132682678	plus	4	147780	
9606	Homo sapiens	3630	0	live	INS	IDDM, IDDM1, IDDM2, ILPR, IRDN, MODY10	insulin	preproinsulin|proinsulin	11p15.5	11	NC_000011.10	2159779	2161209	minus	3	176730	
9606	Homo sapiens	4843	0	live	NOS2	HEP-NOS, INOS, NOSA, NOS2	nitric oxide synthase 2	NOS type II|NOS, type II|hepatocyte NOS|inducible NO synthase|inducible NOS|nitric oxide synthase 2, inducible|nitric oxide synthase 2A (inducible, hepatocytes)|nitric oxide synthase, macrophage|peptidyl-cysteine S-nitrosylase NOS2	17q11.2	17	NC_000017.11	27756766	27804341	minus	29	163730	
10116	Rattus norvegicus	24225	0	live	Bdnf		brain-derived neurotrophic factor	brain derived neurothrophic factor|brain derived neurotrophic factor	3q33	3	NC_005102.4	100768637	100819216	plus	9		
