OMIM Search - 'asthma',,,,,
*135940,FILAGGRIN; FLG,"PROFILAGGRIN, INCLUDED",1q21.3,1:152302162-152325256,2312
*113995,COMPLEMENT COMPONENT 5 RECEPTOR 1; C5R1,,19q13.32,19:47307744-47322069,728
*146931,INTERLEUKIN 9; IL9,,5q31.1,5:135892245-135895826,3578
*604687,PROSTAGLANDIN D2 RECEPTOR; PTGDR,,14q22.1,14:52267255-52276723,5729
*246530,LEUKOTRIENE C4 SYNTHASE; LTC4S,,5q35.3,5:179793984-179796511,4056
*604895,T-BOX 21; TBX21,,17q21.32,17:47733243-47746121,30009
*161561,INTERLEUKIN 12B; IL12B,,5q33.3,5:159314782-159330472,3593
*610075,ORM1-LIKE PROTEIN 3; ORMDL3,,17q21.1,17:39921041-39927630,94103
*605238,HISTAMINE N-METHYLTRANSFERASE; HNMT,,2q22.1,2:137964237-138016363,3176
*152390,ARACHIDONATE 5-LIPOXYGENASE; ALOX5,,10q11.21,10:45374175-45446120,240
*601525,CHITINASE 3-LIKE 1; CHI3L1,,1q32.1,1:203178930-203186959,1116
*606531,"SECRETOGLOBIN, FAMILY 3A, MEMBER 2; SCGB3A2",,5q32,5:147878710-147882192,117156
#615835,"CHROMOSOME 16 INVERSION, 0.45-MB",,16p11,16:28500000-36800000,
*142857,"MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS II, DR BETA-1; HLA-DRB1",,6p21.32,6:32578768-32589835,3123
*147138,"MEMBRANE-SPANNING 4 DOMAINS, SUBFAMILY A, MEMBER 2; MS4A2",,11q12.1,11:60088260-60098466,2206
%606641,BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 1; BMIQ1,,7q32.3,7:130800000-132900000,170815
*300119,"INTERLEUKIN 13 RECEPTOR, ALPHA-1; IL13RA1",,Xq24,X:118726953-118794532,3597
*120361,MATRIX METALLOPROTEINASE 9; MMP9,,20q13.12,20:46008907-46016560,4318
#605803,"DERMATITIS, ATOPIC, 2; ATOD2",,1q21.3,,
%612967,BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 15; BMIQ15,,17q23.2-q25.1,17:60200000-76800000,100302719
*605010,"SERINE PROTEASE INHIBITOR, KAZAL-TYPE, 5; SPINK5",,5q32,5:148025687-148137365,11005
*300007,INTERLEUKIN 9 RECEPTOR; IL9R,,Xq28,X:155997335-156011348,3581
*601373,"CHEMOKINE, CC MOTIF, RECEPTOR 5; CCR5",,3p21.31,3:46370141-46376205,1234
*118938,CHYMASE 1; CMA1,,14q12,14:24505345-24508689,1215
*158375,"MUCIN 7, SALIVARY; MUC7",,4q13.3,4:70430491-70482996,4589
*188070,"THROMBOXANE A2 RECEPTOR, PLATELET; TBXA2R",,19p13.3,19:3594505-3606850,6915
#614278,PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE DEFICIENCY; PAFAD,,6p12.3,,
%131400,"EOSINOPHILIA, FAMILIAL",,5q31-q33,5:131200000-160500000,7908
*614232,"11-BETA-HYDROXYSTEROID DEHYDROGENASE, TYPE II; HSD11B2",,16q22.1,16:67431132-67437552,3291
*131320,GATA-BINDING PROTEIN 3; GATA3,,10p14,10:8045427-8075200,2625
*604837,PROSTAGLANDIN D2 RECEPTOR 2; PTGDR2,,11q12.2,11:60850924-60855970,11251
*606080,"CHITINASE, ACIDIC; CHIA",,1p13.2,1:111290851-111320565,27159
*605980,NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN PROTEIN 1; NOD1,,7p14.3,7:30424526-30478796,10392
*608209,DIPEPTIDYL PEPTIDASE X; DPP10,,2q14.1,2:114442321-115845751,57628
*601769,VITAMIN D RECEPTOR; VDR,,12q13.11,12:47841536-47905030,7421
*600210,RUNT-RELATED TRANSCRIPTION FACTOR 3; RUNX3,,1p36.11,1:24899510-24965156,864
*602495,"CHEMOKINE, CC MOTIF, LIGAND 24; CCL24",,7q11.23,7:75811428-75823355,6369
*607796,PHD FINGER PROTEIN 11; PHF11,,13q14.2,13:49495609-49528986,51131
+603030,TOLL-LIKE RECEPTOR 4; TLR4,"ENDOTOXIN HYPORESPONSIVENESS, INCLUDED",9q33.1,9:117704174-117717490,7099
+601728,PHOSPHATASE AND TENSIN HOMOLOG; PTEN,"PTEN HAMARTOMA TUMOR SYNDROME, INCLUDED; PHTS, INCLUDED;;PTEN HAMARTOMA TUMOR SYNDROME WITH GRANULAR CELL TUMOR, INCLUDED",10q23.31,10:87863437-87971929,5728
#249100,FAMILIAL MEDITERRANEAN FEVER; FMF,,16p13.3,,
#612714,"EXOCRINE PANCREATIC INSUFFICIENCY, DYSERYTHROPOIETIC ANEMIA, AND CALVARIAL HYPEROSTOSIS",,20q11.21,,
#607154,ALLERGIC RHINITIS,,5q31.1,,
#102700,"SEVERE COMBINED IMMUNODEFICIENCY, AUTOSOMAL RECESSIVE, T CELL-NEGATIVE, B CELL-NEGATIVE, NK CELL-NEGATIVE, DUE TO ADENOSINE DEAMINASE DEFICIENCY","SCID DUE TO ADA DEFICIENCY, DELAYED ONSET, INCLUDED;;SCID DUE TO ADA DEFICIENCY, LATE-ONSET, INCLUDED;;ADENOSINE DEAMINASE DEFICIENCY, PARTIAL, INCLUDED;;PARTIAL ADA DEFICIENCY, INCLUDED",20q13.12,,
%605845,"DERMATITIS, ATOPIC, 6; ATOD6",,5q31-q33,5:131200000-160500000,114477
*614283,GLUCOCORTICOID-INDUCED TRANSCRIPT 1; GLCCI1,,7p21.3,7:7968742-8089079,113263
*147880,INTERLEUKIN 6 RECEPTOR; IL6R,,1q21.3,1:154405192-154469449,3570
*138275,GLUTAMATE DECARBOXYLASE 2; GAD2,,10p12.1,10:26216306-26304561,2572
*137140,"GAMMA-AMINOBUTYRIC ACID RECEPTOR, ALPHA-2; GABRA2",,4p12,4:46243547-46390038,2555
*300201,CYSTEINYL LEUKOTRIENE RECEPTOR 1; CYSLTR1,,Xq21.1,X:78271467-78327690,10800
*611767,MICRO RNA 126; MIR126,"MICRO RNA 126*, INCLUDED; MIR126*, INCLUDED;;MICRO RNA 123, INCLUDED; MIR123, INCLUDED",9q34.3,9:136670601-136670685,406913
*600763,"TUMOR PROTEIN, TRANSLATIONALLY-CONTROLLED 1; TPT1",,13q14.13,13:45333470-45341283,7178
*600232,"GAMMA-AMINOBUTYRIC ACID RECEPTOR, BETA-2; GABRB2",,5q34,5:161288418-161548123,2561
*601046,MATRIX METALLOPROTEINASE 12; MMP12,,11q22.2,11:102862732-102875033,4321
*606518,HEPATITIS A VIRUS CELLULAR RECEPTOR 1; HAVCR1,,5q33.3,5:156979479-157069526,26762
*605363,GLUTAMATE DECARBOXYLASE 1; GAD1,,2q31.1,2:170813209-170861150,2571
*607714,TNFAIP3-INTERACTING PROTEIN 1; TNIP1,,5q33.1,5:151029942-151087659,10318
*602074,DEATH-ASSOCIATED PROTEIN 3; DAP3,,1q22,1:155689088-155739009,7818
*177061,MYRISTOYLATED ALANINE-RICH PROTEIN KINASE C SUBSTRATE; MARCKS,,6q21,6:113857334-113863474,4082
*186930,T-CELL RECEPTOR BETA CHAIN CONSTANT REGION 1; TRBC1,,7q34,7:142791693-142793140,28639
+125860,"NAD(P)H DEHYDROGENASE, QUINONE 1; NQO1","BENZENE TOXICITY, SUSCEPTIBILITY TO, INCLUDED;;LEUKEMIA, POST-CHEMOTHERAPY, SUSCEPTIBILITY TO, INCLUDED;;BREAST CANCER, POST-CHEMOTHERAPY SURVIVAL IN, INCLUDED",16q22.1,16:69709400-69726667,1728
#614962,LEPTIN DEFICIENCY OR DYSFUNCTION; LEPD,,7q32.1,,
#614700,"IMMUNODEFICIENCY, COMMON VARIABLE, 8, WITH AUTOIMMUNITY; CVID8",,4q31.3,,
#614378,CRANIOECTODERMAL DYSPLASIA 4; CED4,,4p14,,
#616029,ECTODERMAL DYSPLASIA/SHORT STATURE SYNDROME; ECTDS,,8q22.3,,
#146700,ICHTHYOSIS VULGARIS,,1q21.3,,
#243700,"HYPER-IgE RECURRENT INFECTION SYNDROME, AUTOSOMAL RECESSIVE",,9p24.3,,
#203800,ALSTROM SYNDROME; ALMS,,2p13.1,,
#601808,CHROMOSOME 18q DELETION SYNDROME,,18q,18:18500000-80373285,
#170100,PROLIDASE DEFICIENCY,,19q13.11,,
#256500,NETHERTON SYNDROME; NETH,,5q32,,
#270300,PEELING SKIN SYNDROME 1; PSS1,,6p21.33,,
%162820,NEUTROPHIL MIGRATION; NM,,7q22-qter,7:98400000-159345973,4827
%605844,"DERMATITIS, ATOPIC, 5; ATOD5",,13q12-q14,13:18900000-54700000,117188
614262,"ARTHROGRYPOSIS, PERTHES DISEASE, AND UPWARD GAZE PALSY; APUG",,,,
179450,RAGWEED SENSITIVITY,,6p21.3,6:30500000-36600000,7937
*147850,INTERLEUKIN 5; IL5,,5q31.1,5:132541443-132556889,3567
*147140,"Fc FRAGMENT OF IgE, HIGH AFFINITY I, RECEPTOR FOR, ALPHA SUBUNIT; FCER1A",,1q23.2,1:159283887-159308223,2205
*147780,INTERLEUKIN 4; IL4,,5q31.1,5:132673985-132682677,3565
*604520,"TUMOR NECROSIS FACTOR LIGAND SUPERFAMILY, MEMBER 14; TNFSF14",,19p13.3,19:6658134-6670587,8740
*605666,CYSTEINYL LEUKOTRIENE RECEPTOR 2; CYSLTR2,,13q14.2,13:48706814-48709361,57105
*604176,SUPPRESSOR OF CYTOKINE SIGNALING 3; SOCS3,,17q25.3,17:78356776-78360078,9021
*613292,DENN/MADD DOMAIN-CONTAINING PROTEIN 1B; DENND1B,,1q31.3,1:197504747-197782174,163486
*602623,FK506-BINDING PROTEIN 5; FKBP5,,6p21.31,6:35573584-35728582,2289
*607412,"BPI FOLD-CONTAINING PROTEIN, FAMILY A, MEMBER 1; BPIFA1",,20q11.21,20:33235995-33243308,51297
*601900,INTERFERON REGULATORY FACTOR 4; IRF4,,6p25.3,6:391738-411442,3662
*608777,PERIOSTIN; POSTN,,13q13.3,13:37562581-37598843,10631
*600315,"TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY, MEMBER 4; TNFRSF4",,1p36.33,1:1211325-1214637,7293
*605246,COMPLEMENT COMPONENT 3a RECEPTOR 1; C3AR1,,12p13.31,12:8058322-8066358,719
*300130,"INTERLEUKIN 13 RECEPTOR, ALPHA-2; IL13RA2",,Xq23,X:115003974-115017643,3598
*164008,"NUCLEAR FACTOR OF KAPPA LIGHT CHAIN GENE ENHANCER IN B CELLS INHIBITOR, ALPHA; NFKBIA",,14q13.2,14:35401509-35404753,4792
*600517,"SERPIN PEPTIDASE INHIBITOR, CLADE B (OVALBUMIN), MEMBER 3; SERPINB3",,18q21.33,18:63655196-63661962,6317
*600518,"SERPIN PEPTIDASE INHIBITOR, CLADE B (OVALBUMIN), MEMBER 4; SERPINB4",,18q21.33,18:63637258-63644318,6318
*605941,SQUAMOUS CELL CARCINOMA ANTIGEN RECOGNIZED BY T CELLS 1; SART1,,11q13.1,11:65961688-65980135,9092
*609291,SPROUTY-RELATED EVH1 DOMAIN-CONTAINING PROTEIN 1; SPRED1,,15q14,15:38252086-38357248,161742
*603598,"TUMOR NECROSIS FACTOR LIGAND SUPERFAMILY, MEMBER 10; TNFSF10",,3q26.31,3:172505507-172523506,8743
*603700,ARACHIDONATE 5-LIPOXYGENASE-ACTIVATING PROTEIN; ALOX5AP,,13q12.3,13:30713477-30764427,241
*603757,"CHEMOKINE, CC MOTIF, LIGAND 18; CCL18",,17q12,17:36064271-36071480,6362
*607865,"SET DOMAIN PROTEIN, BIFURCATED, 2; SETDB2",,13q14.2,13:49444055-49495002,83852
*176804,"PROSTAGLANDIN E RECEPTOR 2, EP2 SUBTYPE; PTGER2",,14q22.1,14:52314297-52328605,5732
*176960,"PROTEIN KINASE C, ALPHA; PRKCA",,17q24.2,17:66302781-66810743,5578
*173390,"SERPIN PEPTIDASE INHIBITOR, CLADE B (OVALBUMIN), MEMBER 2; SERPINB2",,18q21.3-q22.1,18:63887704-63903889,5055
*607320,RAS GUANYL NUCLEOTIDE-RELEASING PROTEIN 4; RASGRP4,,19q13.2,19:38409057-38426304,115727
*173610,SELECTIN P; SELP,,1q24.2,1:169588848-169630138,6403
*603302,ADENYLATE CYCLASE 9; ADCY9,,16p13.3,16:3953386-4116184,115
*603906,CHLORIDE CHANNEL ACCESSORY 1; CLCA1,,1p22.3,1:86468842-86500293,1179
*602421,CYSTIC FIBROSIS TRANSMEMBRANE CONDUCTANCE REGULATOR; CFTR,,7q31.2,7:117478339-117668664,1080
*603103,"CARBOXYPEPTIDASE N, POLYPEPTIDE 1, 50-KD; CPN1",,10q24.2,10:100042307-100081900,1369
*120700,COMPLEMENT COMPONENT 3; C3,"C3a, INCLUDED;;C3b, INCLUDED;;C3c, INCLUDED;;C3d, INCLUDED;;ACYLATION-STIMULATING PROTEIN, INCLUDED; ASP, INCLUDED",19p13.3,19:6677834-6720681,718
*153440,LYMPHOTOXIN-ALPHA; LTA,,6p21.33,6:31560549-31574323,4049
*124092,INTERLEUKIN 10; IL10,,1q32.1,1:206767601-206774606,3586
*120360,MATRIX METALLOPROTEINASE 2; MMP2,,16q12.2,16:55478829-55506690,4313
+600046,"ATP-BINDING CASSETTE, SUBFAMILY A, MEMBER 1; ABCA1","CORONARY HEART DISEASE IN FAMILIAL HYPERCHOLESTEROLEMIA, PROTECTION AGAINST, INCLUDED;;HIGH DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 13, INCLUDED; HDLCQ13, INCLUDED",9q31.1,9:104781001-104928245,19
+116790,CATECHOL-O-METHYLTRANSFERASE; COMT,"CATECHOL-O-METHYLTRANSFERASE ACTIVITY, LOW, IN RED CELLS, INCLUDED",22q11.21,22:19941739-19969974,1312
+600522,"PHOSPHOLIPASE A2, GROUP IVA; PLA2G4A","PHOSPHOLIPASE A2, GROUP IVA, DEFICIENCY OF, INCLUDED",1q31.1,1:186828899-186988980,5321
+192240,VASCULAR ENDOTHELIAL GROWTH FACTOR A; VEGFA,"ATHEROSCLEROSIS, SUSCEPTIBILITY TO, INCLUDED",6p21.1,6:43770208-43786486,7422
#613834,MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME,,10q23.31,,
#614079,"ASPERGILLOSIS, SUSCEPTIBILITY TO",,12p13.2,,
#612541,"NEUTROPENIA, SEVERE CONGENITAL, 4, AUTOSOMAL RECESSIVE; SCN4","DURSUN SYNDROME, INCLUDED;;PULMONARY ARTERIAL HYPERTENSION, LEUKOPENIA, AND ATRIAL SEPTAL DEFECT, INCLUDED",17q21.31,,
#616395,"TRICHOTHIODYSTROPHY 3, PHOTOSENSITIVE; TTD3",,6q25.3,,
#614468,FAMILIAL COLD AUTOINFLAMMATORY SYNDROME 3; FCAS3,,16q23.3,,
#614400,"GLUCOCORTICOID THERAPY, RESPONSE TO; GCTR",,7p21.3,,
#616716,"RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 5; RCDP5",,12p13.31,,
#610978,CHOREOATHETOSIS AND CONGENITAL HYPOTHYROIDISM WITH OR WITHOUT PULMONARY DYSFUNCTION; CAHTP,,14q13.3,,
#130000,"EHLERS-DANLOS SYNDROME, CLASSIC TYPE",,"2q32.2, 9q34.3, 17q21.33",,
#615816,IMMUNODEFICIENCY 23; IMD23,,6q14.1,,
#615577,"IMMUNODEFICIENCY, COMMON VARIABLE, 10; CVID10",,10q24.32,,
#616037,"CILIARY DYSKINESIA, PRIMARY, 30; CILD30",,19p13.2,,
#245150,KEUTEL SYNDROME; KTLS,,12p12.3,,
#236200,HOMOCYSTINURIA DUE TO CYSTATHIONINE BETA-SYNTHASE DEFICIENCY,"HYPERHOMOCYSTEINEMIA, THROMBOTIC, CBS-RELATED, INCLUDED",21q22.3,,
#609423,"HUMAN IMMUNODEFICIENCY VIRUS TYPE 1, SUSCEPTIBILITY TO","HUMAN IMMUNODEFICIENCY VIRUS TYPE 1, RESISTANCE TO, INCLUDED;;HIV-1, RESISTANCE TO, INCLUDED;;ACQUIRED IMMUNODEFICIENCY SYNDROME, PROGRESSION TO, INCLUDED;;AIDS, PROGRESSION TO, INCLUDED","1q32.1, 2q35, 3p22.2, 4q35.1, 6p21.33, 10q11.21, 12q15, 16p12.1, 17q11.2, 17q12, 17q12, 17q12, 19p13.2, 19q13.42",,
#608776,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Il; CDG1L",,11q23.1,,
#606003,TRANSALDOLASE DEFICIENCY,,11p15.5,,
#614613,ACRODYSOSTOSIS 2 WITH OR WITHOUT HORMONE RESISTANCE; ACRDYS2,,5q11.2-q12.1,,
#611521,IMMUNODEFICIENCY 35; IMD35,,19p13.2,,
#613385,"AUTOIMMUNE DISEASE, MULTISYSTEM, WITH FACIAL DYSMORPHISM; ADMFD",,20q11.22,,
#607271,CASPASE 8 DEFICIENCY,,2q33.1,,
#607948,"MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO","MYCOBACTERIUM TUBERCULOSIS, PROTECTION AGAINST, INCLUDED","2q35, 2q37.1, 3p21.2, 4q31.3, 5q33.1, 6q23.3, 11q24.2, 12q15, 17q12, 19p13.2, 20q13.2",,
#309900,"MUCOPOLYSACCHARIDOSIS, TYPE II; MPS2",,Xq28,,
#301000,WISKOTT-ALDRICH SYNDROME; WAS,,Xp11.23,,
#308940,"LEIOMYOMATOSIS, DIFFUSE, WITH ALPORT SYNDROME; DL-ATS",,,,
#300200,"ADRENAL HYPOPLASIA, CONGENITAL; AHC","ADRENAL HYPOPLASIA, CONGENITAL, WITH PRECOCIOUS PUBERTY, INCLUDED;;ADRENAL INSUFFICIENCY, PROGRESSIVE, AND HYPOGONADOTROPIC HYPOGONADISM, INCLUDED;;MINERALOCORTICOID DEFICIENCY, ISOLATED, INCLUDED",Xp21.2,,
#615993,BARDET-BIEDL SYNDROME 16; BBS16,,1q43-q44,,
#615985,BARDET-BIEDL SYNDROME 8; BBS8,,14q31.3,,
#601283,"DIABETES MELLITUS, NONINSULIN-DEPENDENT, 1; NIDDM1",,2q37.3,,
#601495,"AGAMMAGLOBULINEMIA 1, AUTOSOMAL RECESSIVE; AGM1",,14q32.33,,
#600920,VAN DEN ENDE-GUPTA SYNDROME; VDEGS,,22q11.21,,
#118700,"CHOREA, BENIGN HEREDITARY; BHC",,14q13.3,,
#109100,AUTOIMMUNE DISEASE,,,,
#609192,LOEYS-DIETZ SYNDROME 1; LDS1,,9q22.33,,
#212070,CARBOXYPEPTIDASE N DEFICIENCY,,10q24.2,,
#180849,RUBINSTEIN-TAYBI SYNDROME 1; RSTS1,,16p13.3,,
#217090,"PLASMINOGEN DEFICIENCY, TYPE I","LIGNEOUS CONJUNCTIVITIS, INCLUDED;;DYSPLASMINOGENEMIA, INCLUDED;;PLASMINOGEN DEFICIENCY, TYPE II, INCLUDED",6q26,,
#219700,CYSTIC FIBROSIS; CF,,"1q23.3, 7q31.2, 19q13.2",,
%612843,"KERATOSIS FOLLICULARIS SPINULOSA DECALVANS, AUTOSOMAL DOMINANT; KFSD",,,,
%613519,"DERMATITIS, ATOPIC, 9; ATOD9",,3p24,3:16300000-30800000,105463126
%607687,HIGH DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 3,,16q24.1,16:84100000-87000000,353125
%600343,"PAROTID SALIVARY GLANDS, POLYCYSTIC DYSGENETIC DISEASE OF; PDDP",,,,
%143850,"ORTHOSTATIC HYPOTENSIVE DISORDER, STREETEN TYPE",,18q,18:18500000-80373285,50948
%604809,"PANBRONCHIOLITIS, DIFFUSE",,6p21.3,6:30500000-36600000,
%223370,DUBOWITZ SYNDROME,,,,
%606963,"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE; COPD","PULMONARY DISEASE, CHRONIC OBSTRUCTIVE, SEVERE EARLY-ONSET, INCLUDED;;COPD, SEVERE EARLY-ONSET, INCLUDED;;PULMONARY DISEASE, CHRONIC OBSTRUCTIVE, RATE OF DECLINE OF LUNG FUNCTION IN, INCLUDED",2q,2:93900000-242193529,260431
%605805,"DERMATITIS, ATOPIC, 4; ATOD4",,17q25.3,17:77200000-83257441,
%606257,STATURE QUANTITATIVE TRAIT LOCUS 3; STQTL3,,12p11.2-q14,12:26300000-67300000,282549
%606255,STATURE AS A QUANTITATIVE TRAIT,"STATURE QUANTITATIVE TRAIT LOCUS 1, INCLUDED; STQTL1, INCLUDED",6q24-q25,6:138300000-160600000,
130090,"EHLERS-DANLOS SYNDROME, AUTOSOMAL DOMINANT, TYPE UNSPECIFIED",,,,
312780,"RUSSELL-SILVER SYNDROME, X-LINKED",,,,
146840,IMMUNODEFICIENCY WITH DEFECTIVE LEUKOCYTE AND LYMPHOCYTE FUNCTION AND WITH RESPONSE TO HISTAMINE-1 ANTAGONIST,,,,
231950,GLUTATHIONURIA,,22q11.1-q11.2,22:15000000-25500000,
265430,LUNG AGENESIS,,,,
101840,"ACROKERATODERMA, HEREDITARY PAPULOTRANSLUCENT",,,,
